"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","51","red-161","blue-25","safe","risky","5897","bandit-task","13","2732173","0.0-6.0","20867","high"
"1","risky","observe","73","red-106","blue-63","safe","risky","4624","bandit-task","14","2741544","0.0-7.0","20867","high"
"2","risky","observe","50","red-201","blue-142","safe","risky","2369","bandit-task","15","2748218","0.0-8.0","20867","high"
"3","risky","observe","40","red-55","blue-27","safe","risky","1847","bandit-task","16","2753872","0.0-9.0","20867","high"
"4","safe","observe","49","red-93","blue-12","safe","risky","1080","bandit-task","17","2758857","0.0-10.0","20867","high"
"5","safe","observe","51","red-40","blue-76","safe","risky","1129","bandit-task","18","2763295","0.0-11.0","20867","high"
"6","safe","observe","50","red-119","blue-138","safe","risky","2351","bandit-task","19","2769294","0.0-12.0","20867","high"
"7","safe","observe","50","red-49","blue-123","safe","risky","1438","bandit-task","20","2774261","0.0-13.0","20867","high"
"8","risky","observe","76","red-38","blue-67","safe","risky","912","bandit-task","21","2778475","0.0-14.0","20867","high"
"9","safe","claim","50","red-82","blue-173","safe","risky","911","bandit-task","22","2783803","0.0-15.0","20867","high"
"10","risky","claim","41","red-29","blue-147","safe","risky","1819","bandit-task","23","2789553","0.0-16.0","20867","high"
"11","safe","claim","49","red-48","blue-196","safe","risky","2757","bandit-task","24","2795917","0.0-17.0","20867","high"
"12","risky","claim","71","red-10","blue-46","safe","risky","1902","bandit-task","25","2801670","0.0-18.0","20867","high"
"13","safe","claim","49","red-160","blue-156","safe","risky","1290","bandit-task","26","2813245","0.0-19.0","20867","high"
"14","risky","claim","23","red-129","blue-203","safe","risky","1760","bandit-task","27","2818959","0.0-20.0","20867","high"
"15","safe","claim","49","red-162","blue-181","safe","risky","2535","bandit-task","28","2825365","0.0-21.0","20867","high"
"16","safe","claim","50","red-202","blue-149","safe","risky","3169","bandit-task","29","2832439","0.0-22.0","20867","high"
"17","safe","claim","50","red-128","blue-109","safe","risky","2075","bandit-task","30","2838185","0.0-23.0","20867","high"
"18","safe","claim","53","red-85","blue-164","safe","risky","2129","bandit-task","31","2843963","0.0-24.0","20867","high"
"19","risky","claim","73","red-178","blue-155","safe","risky","3840","bandit-task","32","2851632","0.0-25.0","20867","high"
"20","safe","claim","51","red-32","blue-87","safe","risky","4724","bandit-task","33","2864100","0.0-26.0","20867","high"
"21","safe","claim","50","red-116","blue-72","safe","risky","2945","bandit-task","34","2870984","0.0-27.0","20867","high"
"22","safe","claim","49","red-188","blue-195","safe","risky","2619","bandit-task","35","2877732","0.0-28.0","20867","high"
"23","risky","claim","68","red-70","blue-146","safe","risky","1626","bandit-task","36","2883231","0.0-29.0","20867","high"
"24","risky","claim","72","red-115","blue-133","safe","risky","2331","bandit-task","37","2888924","0.0-30.0","20867","high"
"25","safe","claim","50","red-111","blue-165","safe","risky","1760","bandit-task","38","2894842","0.0-31.0","20867","high"
"26","risky","claim","25","red-140","blue-91","safe","risky","1424","bandit-task","39","2906795","0.0-32.0","20867","high"
"27","safe","claim","49","red-90","blue-193","safe","risky","6947","bandit-task","40","2919591","0.0-33.0","20867","high"
"28","safe","claim","51","red-16","blue-22","safe","risky","17998","bandit-task","41","2941295","0.0-34.0","20867","high"
"29","risky","claim","23","red-66","blue-88","safe","risky","3677","bandit-task","42","2948726","0.0-35.0","20867","high"
"30","safe","claim","50","red-169","blue-113","safe","risky","1203","bandit-task","43","2953324","0.0-36.0","20867","high"
"31","risky","claim","15","red-71","blue-20","safe","risky","1362","bandit-task","44","2958846","0.0-37.0","20867","high"
"32","safe","claim","49","red-117","blue-77","safe","risky","1795","bandit-task","45","2964094","0.0-38.0","20867","high"
"33","risky","claim","33","red-59","blue-118","safe","risky","1434","bandit-task","46","2969322","0.0-39.0","20867","high"
"34","safe","claim","50","red-57","blue-177","safe","risky","2081","bandit-task","47","2975012","0.0-40.0","20867","high"
"35","risky","claim","22","red-184","blue-86","safe","risky","1552","bandit-task","48","2980536","0.0-41.0","20867","high"
"36","safe","claim","50","red-151","blue-183","safe","risky","1372","bandit-task","49","2986089","0.0-42.0","20867","high"
"37","risky","claim","77","red-61","blue-78","safe","risky","1211","bandit-task","50","2990853","0.0-43.0","20867","high"
"38","risky","claim","44","red-192","blue-3","safe","risky","2027","bandit-task","51","2996509","0.0-44.0","20867","high"
"39","risky","claim","70","red-130","blue-154","safe","risky","2760","bandit-task","52","3002815","0.0-45.0","20867","high"
"40","risky","claim","24","red-19","blue-124","safe","risky","1430","bandit-task","53","3007470","0.0-46.0","20867","high"
"41","safe","claim","48","red-107","blue-2","safe","risky","2326","bandit-task","54","3013820","0.0-47.0","20867","high"
"42","safe","claim","51","red-11","blue-152","safe","risky","1871","bandit-task","55","3019141","0.0-48.0","20867","high"
"43","risky","claim","63","red-144","blue-137","safe","risky","1773","bandit-task","56","3024069","0.0-49.0","20867","high"
"44","safe","claim","49","red-6","blue-191","safe","risky","1452","bandit-task","57","3028669","0.0-50.0","20867","high"
"45","safe","claim","50","red-44","blue-15","safe","risky","2413","bandit-task","58","3034590","0.0-51.0","20867","high"
"46","safe","claim","48","red-83","blue-145","safe","risky","1432","bandit-task","59","3040001","0.0-52.0","20867","high"
"47","risky","claim","28","red-21","blue-179","safe","risky","2624","bandit-task","60","3046533","0.0-53.0","20867","high"
"48","safe","claim","50","red-167","blue-134","safe","risky","1324","bandit-task","61","3051877","0.0-54.0","20867","high"
"49","safe","claim","51","red-68","blue-33","safe","risky","1472","bandit-task","62","3057266","0.0-55.0","20867","high"
"50","risky","claim","33","red-79","blue-54","safe","risky","1465","bandit-task","63","3062462","0.0-56.0","20867","high"
"51","risky","claim","23","red-103","blue-143","safe","risky","3396","bandit-task","64","3069700","0.0-57.0","20867","high"
"52","safe","claim","50","red-187","blue-26","safe","risky","1477","bandit-task","65","3074724","0.0-58.0","20867","high"
"53","safe","claim","52","red-108","blue-43","safe","risky","1623","bandit-task","66","3086976","0.0-59.0","20867","high"
"54","risky","claim","43","red-135","blue-7","safe","risky","1587","bandit-task","67","3092109","0.0-60.0","20867","high"
"55","risky","claim","44","red-166","blue-13","safe","risky","3554","bandit-task","68","3099494","0.0-61.0","20867","high"
"56","safe","claim","50","red-36","blue-95","safe","risky","1053","bandit-task","69","3103871","0.0-62.0","20867","high"
"57","risky","claim","62","red-197","blue-42","safe","risky","2290","bandit-task","70","3111213","0.0-63.0","20867","high"
"58","safe","claim","48","red-60","blue-9","safe","risky","1076","bandit-task","71","3116874","0.0-64.0","20867","high"
"59","risky","claim","32","red-171","blue-1","safe","risky","3990","bandit-task","72","3128690","0.0-65.0","20867","high"
"60","safe","claim","49","red-199","blue-174","safe","risky","1262","bandit-task","73","3133424","0.0-66.0","20867","high"
"61","safe","claim","52","red-159","blue-37","safe","risky","1826","bandit-task","74","3139049","0.0-67.0","20867","high"
"62","risky","claim","28","red-148","blue-153","safe","risky","1485","bandit-task","75","3144465","0.0-68.0","20867","high"
