"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","42","blue-169","red-164","risky","safe","14444","bandit-task","7","181096","0.0-6.0","21840","high"
"1","safe","observe","51","blue-59","red-151","risky","safe","6285","bandit-task","8","199984","0.0-7.0","21840","high"
"2","risky","observe","62","blue-196","red-2","risky","safe","2562","bandit-task","9","214891","0.0-8.0","21840","high"
"3","safe","observe","49","blue-184","red-46","risky","safe","1110","bandit-task","10","229698","0.0-9.0","21840","high"
"4","safe","observe","51","blue-178","red-45","risky","safe","2097","bandit-task","11","237189","0.0-10.0","21840","high"
"5","risky","observe","52","blue-188","red-161","risky","safe","1380","bandit-task","12","242823","0.0-11.0","21840","high"
"6","risky","claim","31","blue-68","red-138","risky","safe","1054","bandit-task","13","248045","0.0-12.0","21840","high"
"7","safe","observe","50","blue-102","red-100","risky","safe","6994","bandit-task","14","259520","0.0-13.0","21840","high"
"8","risky","claim","75","blue-114","red-48","risky","safe","4395","bandit-task","15","268421","0.0-14.0","21840","high"
"9","safe","observe","50","blue-23","red-71","risky","safe","6992","bandit-task","16","279602","0.0-15.0","21840","high"
"10","risky","observe","40","blue-37","red-79","risky","safe","7172","bandit-task","17","302632","0.0-16.0","21840","high"
"11","safe","observe","51","blue-125","red-195","risky","safe","3260","bandit-task","18","316143","0.0-17.0","21840","high"
"12","safe","observe","50","blue-95","red-152","risky","safe","3157","bandit-task","19","328552","0.0-18.0","21840","high"
"13","safe","observe","51","blue-1","red-119","risky","safe","4013","bandit-task","20","343234","0.0-19.0","21840","high"
"14","risky","claim","62","blue-176","red-31","risky","safe","3607","bandit-task","21","352650","0.0-20.0","21840","high"
"15","safe","claim","52","blue-8","red-80","risky","safe","6825","bandit-task","22","364834","0.0-21.0","21840","high"
"16","safe","claim","48","blue-167","red-144","risky","safe","5519","bandit-task","23","375893","0.0-22.0","21840","high"
"17","risky","claim","73","blue-163","red-135","risky","safe","1976","bandit-task","24","382001","0.0-23.0","21840","high"
"18","risky","claim","73","blue-29","red-7","risky","safe","2123","bandit-task","25","387875","0.0-24.0","21840","high"
"19","risky","observe","72","blue-182","red-170","risky","safe","1413","bandit-task","26","398482","0.0-25.0","21840","high"
"20","risky","claim","82","blue-177","red-99","risky","safe","1585","bandit-task","27","406313","0.0-26.0","21840","high"
"21","safe","claim","51","blue-187","red-53","risky","safe","2482","bandit-task","28","412928","0.0-27.0","21840","high"
"22","risky","claim","62","blue-66","red-193","risky","safe","1505","bandit-task","29","418093","0.0-28.0","21840","high"
"23","risky","claim","28","blue-18","red-105","risky","safe","1807","bandit-task","30","423572","0.0-29.0","21840","high"
"24","risky","observe","59","blue-20","red-174","risky","safe","1593","bandit-task","31","428592","0.0-30.0","21840","high"
"25","risky","claim","76","blue-175","red-16","risky","safe","3932","bandit-task","32","436341","0.0-31.0","21840","high"
"26","risky","claim","34","blue-88","red-121","risky","safe","4541","bandit-task","33","444509","0.0-32.0","21840","high"
"27","safe","claim","49","blue-9","red-117","risky","safe","1031","bandit-task","34","449313","0.0-33.0","21840","high"
"28","risky","claim","30","blue-51","red-14","risky","safe","1728","bandit-task","35","454782","0.0-34.0","21840","high"
"29","safe","claim","50","blue-47","red-54","risky","safe","1210","bandit-task","36","460608","0.0-35.0","21840","high"
"30","risky","claim","40","blue-60","red-92","risky","safe","827","bandit-task","37","464984","0.0-36.0","21840","high"
"31","safe","observe","50","blue-56","red-90","risky","safe","1526","bandit-task","38","470272","0.0-37.0","21840","high"
"32","risky","observe","42","blue-179","red-173","risky","safe","907","bandit-task","39","474479","0.0-38.0","21840","high"
"33","risky","claim","35","blue-200","red-24","risky","safe","1694","bandit-task","40","480735","0.0-39.0","21840","high"
"34","risky","observe","25","blue-185","red-154","risky","safe","1154","bandit-task","41","485448","0.0-40.0","21840","high"
"35","safe","observe","48","blue-21","red-168","risky","safe","1143","bandit-task","42","491591","0.0-41.0","21840","high"
"36","risky","observe","22","blue-146","red-158","risky","safe","1908","bandit-task","43","496823","0.0-42.0","21840","high"
"37","safe","claim","52","blue-156","red-139","risky","safe","638","bandit-task","44","502652","0.0-43.0","21840","high"
"38","safe","claim","50","blue-33","red-86","risky","safe","1760","bandit-task","45","508264","0.0-44.0","21840","high"
"39","risky","claim","58","blue-160","red-104","risky","safe","1232","bandit-task","46","513891","0.0-45.0","21840","high"
"40","risky","observe","39","blue-120","red-64","risky","safe","1928","bandit-task","47","519134","0.0-46.0","21840","high"
"41","safe","claim","50","blue-50","red-22","risky","safe","780","bandit-task","48","524567","0.0-47.0","21840","high"
"42","risky","observe","28","blue-42","red-159","risky","safe","782","bandit-task","49","529010","0.0-48.0","21840","high"
"43","risky","observe","45","blue-58","red-44","risky","safe","939","bandit-task","50","534026","0.0-49.0","21840","high"
"44","risky","observe","17","blue-203","red-202","risky","safe","800","bandit-task","51","537952","0.0-50.0","21840","high"
"45","risky","observe","80","blue-82","red-113","risky","safe","505","bandit-task","52","542071","0.0-51.0","21840","high"
"46","risky","observe","54","blue-41","red-39","risky","safe","662","bandit-task","53","546043","0.0-52.0","21840","high"
"47","risky","observe","20","blue-111","red-150","risky","safe","523","bandit-task","54","549676","0.0-53.0","21840","high"
"48","risky","observe","77","blue-12","red-204","risky","safe","547","bandit-task","55","553580","0.0-54.0","21840","high"
"49","risky","observe","18","blue-91","red-62","risky","safe","445","bandit-task","56","557248","0.0-55.0","21840","high"
"50","risky","observe","75","blue-190","red-137","risky","safe","423","bandit-task","57","560893","0.0-56.0","21840","high"
"51","safe","claim","49","blue-93","red-43","risky","safe","816","bandit-task","58","566533","0.0-57.0","21840","high"
"52","risky","claim","39","blue-131","red-52","risky","safe","486","bandit-task","59","571863","0.0-58.0","21840","high"
"53","risky","observe","20","blue-165","red-98","risky","safe","456","bandit-task","60","575631","0.0-59.0","21840","high"
"54","risky","claim","33","blue-143","red-149","risky","safe","2550","bandit-task","61","584193","0.0-60.0","21840","high"
"55","risky","observe","74","blue-81","red-115","risky","safe","2158","bandit-task","62","590370","0.0-61.0","21840","high"
"56","risky","observe","69","blue-96","red-73","risky","safe","435","bandit-task","63","594374","0.0-62.0","21840","high"
"57","risky","observe","62","blue-183","red-124","risky","safe","704","bandit-task","64","598380","0.0-63.0","21840","high"
"58","risky","observe","31","blue-103","red-40","risky","safe","535","bandit-task","65","602037","0.0-64.0","21840","high"
"59","risky","observe","83","blue-72","red-172","risky","safe","581","bandit-task","66","605905","0.0-65.0","21840","high"
"60","risky","observe","82","blue-5","red-36","risky","safe","456","bandit-task","67","609608","0.0-66.0","21840","high"
"61","safe","claim","50","blue-180","red-78","risky","safe","558","bandit-task","68","613914","0.0-67.0","21840","high"
"62","risky","claim","23","blue-199","red-192","risky","safe","437","bandit-task","69","617966","0.0-68.0","21840","high"
"63","risky","claim","14","blue-84","red-140","risky","safe","390","bandit-task","70","621982","0.0-69.0","21840","high"
"64","risky","claim","60","blue-27","red-147","risky","safe","410","bandit-task","71","626134","0.0-70.0","21840","high"
"65","risky","claim","31","blue-129","red-97","risky","safe","367","bandit-task","72","629825","0.0-71.0","21840","high"
"66","risky","claim","77","blue-166","red-19","risky","safe","412","bandit-task","73","633976","0.0-72.0","21840","high"
"67","risky","claim","29","blue-77","red-110","risky","safe","456","bandit-task","74","637912","0.0-73.0","21840","high"
