"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","49","blue-80","red-193","safe","risky","5048","bandit-task","7","227019","0.0-6.0","20253","high"
"1","risky","claim","39","blue-120","red-7","safe","risky","2436","bandit-task","8","233466","0.0-7.0","20253","high"
"2","safe","claim","51","blue-5","red-154","safe","risky","1739","bandit-task","9","239169","0.0-8.0","20253","high"
"3","risky","claim","41","blue-125","red-146","safe","risky","3390","bandit-task","10","246351","0.0-9.0","20253","high"
"4","safe","claim","50","blue-102","red-20","safe","risky","4267","bandit-task","11","255211","0.0-10.0","20253","high"
"5","risky","observe","82","blue-36","red-162","safe","risky","2469","bandit-task","12","261692","0.0-11.0","20253","high"
"6","safe","claim","49","blue-32","red-1","safe","risky","3221","bandit-task","13","268678","0.0-12.0","20253","high"
"7","risky","claim","74","blue-8","red-24","safe","risky","3542","bandit-task","14","275882","0.0-13.0","20253","high"
"8","safe","claim","50","blue-45","red-136","safe","risky","4671","bandit-task","15","283647","0.0-14.0","20253","high"
"9","risky","claim","38","blue-53","red-99","safe","risky","1428","bandit-task","16","289220","0.0-15.0","20253","high"
"10","safe","claim","51","blue-196","red-29","safe","risky","2310","bandit-task","17","295288","0.0-16.0","20253","high"
"11","safe","claim","52","blue-119","red-138","safe","risky","3034","bandit-task","18","302630","0.0-17.0","20253","high"
"12","risky","claim","61","blue-37","red-161","safe","risky","1602","bandit-task","19","308400","0.0-18.0","20253","high"
"13","risky","claim","40","blue-106","red-132","safe","risky","4952","bandit-task","20","318653","0.0-19.0","20253","high"
"14","safe","claim","49","blue-137","red-98","safe","risky","2905","bandit-task","21","326829","0.0-20.0","20253","high"
"15","risky","claim","17","blue-179","red-60","safe","risky","1820","bandit-task","22","332410","0.0-21.0","20253","high"
"16","risky","claim","30","blue-147","red-204","safe","risky","3561","bandit-task","23","340511","0.0-22.0","20253","high"
"17","safe","claim","52","blue-201","red-185","safe","risky","4738","bandit-task","24","350367","0.0-23.0","20253","high"
"18","risky","claim","82","blue-198","red-182","safe","risky","2294","bandit-task","25","355917","0.0-24.0","20253","high"
"19","safe","claim","49","blue-152","red-51","safe","risky","2553","bandit-task","26","362207","0.0-25.0","20253","high"
"20","safe","claim","51","blue-131","red-94","safe","risky","1611","bandit-task","27","368267","0.0-26.0","20253","high"
"21","safe","claim","52","blue-118","red-59","safe","risky","2499","bandit-task","28","374676","0.0-27.0","20253","high"
"22","risky","claim","60","blue-195","red-58","safe","risky","1258","bandit-task","29","379926","0.0-28.0","20253","high"
"23","risky","claim","37","blue-4","red-109","safe","risky","6331","bandit-task","30","389986","0.0-29.0","20253","high"
