"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","49","blue-112","red-80","risky","safe","4466","bandit-task","7","114237","0.0-6.0","20224","low"
"1","risky","observe","40","blue-112","red-80","risky","safe","1854","bandit-task","8","120223","0.0-7.0","20224","low"
"2","safe","claim","51","blue-112","red-80","risky","safe","518","bandit-task","9","125295","0.0-8.0","20224","low"
"3","safe","claim","49","blue-112","red-80","risky","safe","698","bandit-task","10","136294","0.0-9.0","20224","low"
"4","risky","claim","67","blue-112","red-80","risky","safe","397","bandit-task","11","140504","0.0-10.0","20224","low"
"5","safe","observe","49","blue-112","red-80","risky","safe","367","bandit-task","12","146030","0.0-11.0","20224","low"
"6","safe","claim","50","blue-112","red-80","risky","safe","434","bandit-task","13","150518","0.0-12.0","20224","low"
"7","risky","claim","39","blue-112","red-80","risky","safe","460","bandit-task","14","156646","0.0-13.0","20224","low"
"8","risky","claim","30","blue-112","red-80","risky","safe","636","bandit-task","15","160964","0.0-14.0","20224","low"
"9","risky","claim","37","blue-112","red-80","risky","safe","487","bandit-task","16","165365","0.0-15.0","20224","low"
"10","safe","claim","50","blue-112","red-80","risky","safe","393","bandit-task","17","168939","0.0-16.0","20224","low"
"11","risky","claim","68","blue-112","red-80","risky","safe","427","bandit-task","18","172876","0.0-17.0","20224","low"
"12","safe","claim","50","blue-112","red-80","risky","safe","548","bandit-task","19","176935","0.0-18.0","20224","low"
"13","safe","claim","50","blue-112","red-80","risky","safe","349","bandit-task","20","180641","0.0-19.0","20224","low"
"14","risky","observe","43","blue-112","red-80","risky","safe","418","bandit-task","21","184908","0.0-20.0","20224","low"
"15","risky","claim","30","blue-112","red-80","risky","safe","537","bandit-task","22","189370","0.0-21.0","20224","low"
"16","risky","claim","20","blue-112","red-80","risky","safe","417","bandit-task","23","194296","0.0-22.0","20224","low"
"17","risky","claim","54","blue-112","red-80","risky","safe","465","bandit-task","24","198140","0.0-23.0","20224","low"
"18","safe","claim","51","blue-112","red-80","risky","safe","405","bandit-task","25","201653","0.0-24.0","20224","low"
"19","safe","claim","50","blue-112","red-80","risky","safe","357","bandit-task","26","205117","0.0-25.0","20224","low"
"20","risky","claim","87","blue-112","red-80","risky","safe","592","bandit-task","27","209007","0.0-26.0","20224","low"
"21","safe","claim","51","blue-112","red-80","risky","safe","324","bandit-task","28","212714","0.0-27.0","20224","low"
"22","safe","claim","51","blue-112","red-80","risky","safe","537","bandit-task","29","216851","0.0-28.0","20224","low"
"23","risky","claim","33","blue-112","red-80","risky","safe","1793","bandit-task","30","222327","0.0-29.0","20224","low"
"24","safe","claim","49","blue-112","red-80","risky","safe","680","bandit-task","31","226003","0.0-30.0","20224","low"
"25","safe","claim","49","blue-112","red-80","risky","safe","426","bandit-task","32","229509","0.0-31.0","20224","low"
"26","risky","claim","31","blue-112","red-80","risky","safe","405","bandit-task","33","233767","0.0-32.0","20224","low"
