"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","71","blue-160","red-146","risky","safe","5445","bandit-task","7","606427","0.0-6.0","21228","high"
"1","risky","observe","33","blue-72","red-54","risky","safe","3517","bandit-task","8","615249","0.0-7.0","21228","high"
"2","safe","observe","51","blue-103","red-173","risky","safe","907","bandit-task","9","620386","0.0-8.0","21228","high"
"3","safe","observe","50","blue-70","red-34","risky","safe","823","bandit-task","10","624813","0.0-9.0","21228","high"
"4","risky","observe","84","blue-85","red-58","risky","safe","1263","bandit-task","11","629310","0.0-10.0","21228","high"
"5","risky","observe","75","blue-12","red-139","risky","safe","654","bandit-task","12","634097","0.0-11.0","21228","high"
"6","safe","claim","52","blue-111","red-7","risky","safe","869","bandit-task","13","638876","0.0-12.0","21228","high"
"7","safe","claim","48","blue-73","red-120","risky","safe","702","bandit-task","14","643083","0.0-13.0","21228","high"
"8","risky","claim","63","blue-130","red-40","risky","safe","582","bandit-task","15","647194","0.0-14.0","21228","high"
"9","risky","claim","71","blue-144","red-162","risky","safe","596","bandit-task","16","651769","0.0-15.0","21228","high"
"10","safe","claim","49","blue-184","red-64","risky","safe","867","bandit-task","17","656795","0.0-16.0","21228","high"
"11","safe","claim","51","blue-151","red-57","risky","safe","840","bandit-task","18","661703","0.0-17.0","21228","high"
"12","risky","claim","21","blue-154","red-14","risky","safe","845","bandit-task","19","666900","0.0-18.0","21228","high"
"13","risky","claim","70","blue-140","red-126","risky","safe","816","bandit-task","20","672131","0.0-19.0","21228","high"
"14","safe","claim","50","blue-182","red-98","risky","safe","900","bandit-task","21","677366","0.0-20.0","21228","high"
"15","safe","claim","52","blue-113","red-145","risky","safe","871","bandit-task","22","682814","0.0-21.0","21228","high"
"16","risky","claim","13","blue-82","red-119","risky","safe","1027","bandit-task","23","687895","0.0-22.0","21228","high"
"17","risky","claim","25","blue-50","red-10","risky","safe","1107","bandit-task","24","693373","0.0-23.0","21228","high"
"18","safe","claim","49","blue-180","red-76","risky","safe","854","bandit-task","25","698535","0.0-24.0","21228","high"
"19","safe","claim","50","blue-164","red-63","risky","safe","1435","bandit-task","26","704342","0.0-25.0","21228","high"
"20","risky","claim","34","blue-27","red-43","risky","safe","1702","bandit-task","27","710325","0.0-26.0","21228","high"
"21","risky","claim","66","blue-115","red-47","risky","safe","925","bandit-task","28","715524","0.0-27.0","21228","high"
"22","safe","claim","52","blue-31","red-60","risky","safe","3484","bandit-task","29","723446","0.0-28.0","21228","high"
"23","safe","claim","50","blue-149","red-100","risky","safe","1692","bandit-task","30","730134","0.0-29.0","21228","high"
"24","risky","claim","68","blue-19","red-41","risky","safe","1855","bandit-task","31","736086","0.0-30.0","21228","high"
"25","risky","claim","68","blue-59","red-200","risky","safe","781","bandit-task","32","741028","0.0-31.0","21228","high"
"26","safe","claim","51","blue-194","red-118","risky","safe","849","bandit-task","33","745938","0.0-32.0","21228","high"
"27","safe","claim","48","blue-97","red-138","risky","safe","811","bandit-task","34","750606","0.0-33.0","21228","high"
"28","risky","claim","75","blue-135","red-166","risky","safe","1068","bandit-task","35","755860","0.0-34.0","21228","high"
"29","risky","claim","63","blue-134","red-123","risky","safe","621","bandit-task","36","760207","0.0-35.0","21228","high"
"30","safe","claim","50","blue-2","red-9","risky","safe","601","bandit-task","37","764870","0.0-36.0","21228","high"
"31","safe","claim","49","blue-171","red-15","risky","safe","779","bandit-task","38","769335","0.0-37.0","21228","high"
"32","risky","claim","38","blue-189","red-94","risky","safe","564","bandit-task","39","773148","0.0-38.0","21228","high"
"33","risky","claim","78","blue-109","red-30","risky","safe","552","bandit-task","40","776999","0.0-39.0","21228","high"
"34","safe","claim","50","blue-49","red-24","risky","safe","569","bandit-task","41","780916","0.0-40.0","21228","high"
"35","safe","claim","50","blue-17","red-129","risky","safe","444","bandit-task","42","785635","0.0-41.0","21228","high"
"36","risky","claim","69","blue-52","red-147","risky","safe","530","bandit-task","43","789881","0.0-42.0","21228","high"
"37","risky","claim","69","blue-20","red-61","risky","safe","756","bandit-task","44","794433","0.0-43.0","21228","high"
"38","safe","claim","50","blue-32","red-161","risky","safe","772","bandit-task","45","799083","0.0-44.0","21228","high"
"39","safe","claim","51","blue-102","red-117","risky","safe","721","bandit-task","46","803536","0.0-45.0","21228","high"
