"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","50","blue-55","red-131","risky","safe","3819","bandit-task","7","576119","0.0-6.0","21336","high"
"1","risky","claim","67","blue-128","red-192","risky","safe","3273","bandit-task","8","583895","0.0-7.0","21336","high"
"2","safe","claim","48","blue-169","red-200","risky","safe","4569","bandit-task","9","592784","0.0-8.0","21336","high"
"3","risky","observe","27","blue-166","red-190","risky","safe","2234","bandit-task","10","599204","0.0-9.0","21336","high"
"4","risky","observe","73","blue-73","red-29","risky","safe","10331","bandit-task","11","613052","0.0-10.0","21336","high"
"5","risky","observe","73","blue-127","red-195","risky","safe","2981","bandit-task","12","619464","0.0-11.0","21336","high"
"6","safe","observe","49","blue-117","red-177","risky","safe","1077","bandit-task","13","623753","0.0-12.0","21336","high"
"7","risky","claim","40","blue-90","red-3","risky","safe","441","bandit-task","14","627924","0.0-13.0","21336","high"
"8","safe","claim","49","blue-77","red-23","risky","safe","5654","bandit-task","15","637490","0.0-14.0","21336","high"
"9","risky","claim","64","blue-136","red-57","risky","safe","1338","bandit-task","16","642490","0.0-15.0","21336","high"
"10","safe","claim","49","blue-75","red-184","risky","safe","1327","bandit-task","17","647173","0.0-16.0","21336","high"
"11","risky","claim","39","blue-39","red-9","risky","safe","1626","bandit-task","18","652298","0.0-17.0","21336","high"
"12","risky","claim","17","blue-52","red-132","risky","safe","1078","bandit-task","19","656675","0.0-18.0","21336","high"
"13","safe","claim","51","blue-12","red-36","risky","safe","1414","bandit-task","20","661346","0.0-19.0","21336","high"
"14","safe","claim","50","blue-78","red-160","risky","safe","1365","bandit-task","21","666156","0.0-20.0","21336","high"
"15","safe","claim","50","blue-40","red-202","risky","safe","1301","bandit-task","22","670579","0.0-21.0","21336","high"
"16","risky","claim","66","blue-109","red-137","risky","safe","989","bandit-task","23","674948","0.0-22.0","21336","high"
"17","safe","claim","51","blue-41","red-174","risky","safe","10874","bandit-task","24","689412","0.0-23.0","21336","high"
"18","risky","observe","24","blue-193","red-120","risky","safe","1214","bandit-task","25","693476","0.0-24.0","21336","high"
"19","risky","claim","72","blue-155","red-1","risky","safe","1553","bandit-task","26","698384","0.0-25.0","21336","high"
"20","safe","claim","48","blue-191","red-154","risky","safe","977","bandit-task","27","702947","0.0-26.0","21336","high"
"21","safe","claim","49","blue-25","red-53","risky","safe","1910","bandit-task","28","708032","0.0-27.0","21336","high"
"22","risky","claim","31","blue-204","red-161","risky","safe","909","bandit-task","29","712121","0.0-28.0","21336","high"
"23","risky","observe","46","blue-14","red-198","risky","safe","1226","bandit-task","30","716417","0.0-29.0","21336","high"
"24","safe","claim","50","blue-129","red-100","risky","safe","1673","bandit-task","31","721600","0.0-30.0","21336","high"
"25","risky","claim","80","blue-199","red-47","risky","safe","551","bandit-task","32","725806","0.0-31.0","21336","high"
"26","safe","claim","49","blue-6","red-91","risky","safe","685","bandit-task","33","729592","0.0-32.0","21336","high"
"27","risky","claim","15","blue-104","red-178","risky","safe","888","bandit-task","34","733795","0.0-33.0","21336","high"
"28","safe","claim","49","blue-62","red-133","risky","safe","969","bandit-task","35","737964","0.0-34.0","21336","high"
"29","safe","claim","51","blue-194","red-54","risky","safe","958","bandit-task","36","742192","0.0-35.0","21336","high"
"30","safe","claim","50","blue-84","red-135","risky","safe","1017","bandit-task","37","746375","0.0-36.0","21336","high"
"31","risky","observe","33","blue-162","red-81","risky","safe","1511","bandit-task","38","750894","0.0-37.0","21336","high"
"32","safe","claim","51","blue-94","red-107","risky","safe","898","bandit-task","39","755193","0.0-38.0","21336","high"
