"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","51","red-180","blue-195","risky","safe","7138","bandit-task","7","226742","0.0-6.0","20212","high"
"1","risky","observe","79","red-113","blue-42","risky","safe","2046","bandit-task","8","234261","0.0-7.0","20212","high"
"2","safe","observe","51","red-188","blue-15","risky","safe","1239","bandit-task","9","240382","0.0-8.0","20212","high"
"3","risky","claim","49","red-94","blue-131","risky","safe","942","bandit-task","10","245421","0.0-9.0","20212","high"
"4","risky","claim","26","red-129","blue-53","risky","safe","4150","bandit-task","11","253966","0.0-10.0","20212","high"
"5","safe","observe","51","red-45","blue-101","risky","safe","492","bandit-task","12","259597","0.0-11.0","20212","high"
"6","safe","claim","49","red-72","blue-204","risky","safe","1181","bandit-task","13","265367","0.0-12.0","20212","high"
"7","safe","observe","50","red-50","blue-185","risky","safe","3697","bandit-task","14","272998","0.0-13.0","20212","high"
"8","risky","observe","51","red-11","blue-17","risky","safe","1252","bandit-task","15","277910","0.0-14.0","20212","high"
"9","safe","observe","52","red-105","blue-57","risky","safe","1517","bandit-task","16","283062","0.0-15.0","20212","high"
"10","risky","claim","83","red-127","blue-66","risky","safe","1213","bandit-task","17","288318","0.0-16.0","20212","high"
"11","safe","claim","50","red-73","blue-88","risky","safe","645","bandit-task","18","294214","0.0-17.0","20212","high"
"12","safe","claim","50","red-137","blue-124","risky","safe","1613","bandit-task","19","299782","0.0-18.0","20212","high"
"13","risky","claim","82","red-169","blue-43","risky","safe","806","bandit-task","20","304672","0.0-19.0","20212","high"
"14","safe","observe","51","red-117","blue-114","risky","safe","775","bandit-task","21","309910","0.0-20.0","20212","high"
"15","safe","claim","49","red-59","blue-54","risky","safe","692","bandit-task","22","315085","0.0-21.0","20212","high"
"16","risky","observe","28","red-179","blue-135","risky","safe","731","bandit-task","23","319774","0.0-22.0","20212","high"
"17","risky","claim","65","red-91","blue-68","risky","safe","835","bandit-task","24","324389","0.0-23.0","20212","high"
"18","safe","observe","48","red-123","blue-184","risky","safe","397","bandit-task","25","328526","0.0-24.0","20212","high"
"19","risky","observe","76","red-31","blue-153","risky","safe","1714","bandit-task","26","334086","0.0-25.0","20212","high"
"20","risky","claim","62","red-120","blue-163","risky","safe","965","bandit-task","27","338997","0.0-26.0","20212","high"
"21","safe","observe","48","red-36","blue-152","risky","safe","1477","bandit-task","28","344350","0.0-27.0","20212","high"
"22","risky","observe","28","red-21","blue-171","risky","safe","1883","bandit-task","29","349982","0.0-28.0","20212","high"
"23","safe","claim","49","red-106","blue-140","risky","safe","1269","bandit-task","30","355213","0.0-29.0","20212","high"
"24","risky","observe","30","red-148","blue-33","risky","safe","551","bandit-task","31","359573","0.0-30.0","20212","high"
"25","safe","claim","51","red-199","blue-144","risky","safe","517","bandit-task","32","363941","0.0-31.0","20212","high"
"26","risky","claim","28","red-29","blue-154","risky","safe","902","bandit-task","33","369381","0.0-32.0","20212","high"
"27","safe","claim","49","red-75","blue-193","risky","safe","1472","bandit-task","34","374781","0.0-33.0","20212","high"
"28","safe","claim","48","red-197","blue-187","risky","safe","1212","bandit-task","35","380821","0.0-34.0","20212","high"
"29","risky","observe","27","red-82","blue-61","risky","safe","606","bandit-task","36","386893","0.0-35.0","20212","high"
"30","safe","observe","50","red-13","blue-156","risky","safe","885","bandit-task","37","391566","0.0-36.0","20212","high"
"31","risky","observe","56","red-80","blue-32","risky","safe","987","bandit-task","38","396006","0.0-37.0","20212","high"
"32","safe","observe","50","red-182","blue-93","risky","safe","924","bandit-task","39","400661","0.0-38.0","20212","high"
"33","risky","observe","44","red-6","blue-87","risky","safe","909","bandit-task","40","405151","0.0-39.0","20212","high"
"34","risky","observe","60","red-192","blue-52","risky","safe","1019","bandit-task","41","409456","0.0-40.0","20212","high"
"35","risky","claim","29","red-86","blue-92","risky","safe","1590","bandit-task","42","414541","0.0-41.0","20212","high"
"36","risky","claim","37","red-175","blue-196","risky","safe","1349","bandit-task","43","420022","0.0-42.0","20212","high"
"37","safe","claim","51","red-155","blue-181","risky","safe","1410","bandit-task","44","425013","0.0-43.0","20212","high"
"38","risky","claim","23","red-172","blue-174","risky","safe","645","bandit-task","45","429389","0.0-44.0","20212","high"
"39","safe","claim","51","red-189","blue-162","risky","safe","1102","bandit-task","46","434237","0.0-45.0","20212","high"
"40","safe","claim","50","red-69","blue-170","risky","safe","1733","bandit-task","47","439519","0.0-46.0","20212","high"
"41","risky","claim","68","red-177","blue-168","risky","safe","1032","bandit-task","48","444173","0.0-47.0","20212","high"
"42","safe","observe","51","red-157","blue-76","risky","safe","796","bandit-task","49","448244","0.0-48.0","20212","high"
"43","risky","observe","34","red-26","blue-151","risky","safe","655","bandit-task","50","452158","0.0-49.0","20212","high"
"44","risky","observe","73","red-110","blue-67","risky","safe","941","bandit-task","51","456358","0.0-50.0","20212","high"
"45","safe","claim","51","red-60","blue-161","risky","safe","796","bandit-task","52","460926","0.0-51.0","20212","high"
"46","safe","claim","49","red-35","blue-12","risky","safe","629","bandit-task","53","465294","0.0-52.0","20212","high"
"47","risky","claim","25","red-41","blue-116","risky","safe","579","bandit-task","54","469974","0.0-53.0","20212","high"
"48","risky","claim","20","red-30","blue-146","risky","safe","636","bandit-task","55","474181","0.0-54.0","20212","high"
"49","safe","claim","51","red-40","blue-160","risky","safe","5667","bandit-task","56","484782","0.0-55.0","20212","high"
