"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","49","red-23","blue-54","risky","safe","46271","bandit-task","7","505961","0.0-6.0","21439","high"
"1","safe","observe","49","red-124","blue-108","risky","safe","50579","bandit-task","8","567222","0.0-7.0","21439","high"
"2","safe","claim","50","red-189","blue-77","risky","safe","17859","bandit-task","9","589419","0.0-8.0","21439","high"
"3","risky","observe","66","red-25","blue-110","risky","safe","10376","bandit-task","10","606266","0.0-9.0","21439","high"
"4","safe","claim","51","red-32","blue-194","risky","safe","1950","bandit-task","11","616060","0.0-10.0","21439","high"
"5","safe","claim","51","red-134","blue-16","risky","safe","14499","bandit-task","12","634991","0.0-11.0","21439","high"
"6","risky","claim","24","red-5","blue-74","risky","safe","3307","bandit-task","13","642171","0.0-12.0","21439","high"
"7","risky","claim","52","red-154","blue-130","risky","safe","5301","bandit-task","14","651814","0.0-13.0","21439","high"
"8","safe","observe","49","red-203","blue-181","risky","safe","4663","bandit-task","15","660237","0.0-14.0","21439","high"
"9","risky","claim","32","red-123","blue-59","risky","safe","5438","bandit-task","16","669943","0.0-15.0","21439","high"
"10","safe","claim","49","red-30","blue-21","risky","safe","2160","bandit-task","17","676065","0.0-16.0","21439","high"
"11","safe","claim","49","red-179","blue-2","risky","safe","6454","bandit-task","18","686141","0.0-17.0","21439","high"
"12","safe","claim","50","red-58","blue-7","risky","safe","1582","bandit-task","19","691423","0.0-18.0","21439","high"
"13","safe","observe","49","red-172","blue-192","risky","safe","3417","bandit-task","20","697637","0.0-19.0","21439","high"
"14","risky","observe","82","red-52","blue-88","risky","safe","1236","bandit-task","21","702025","0.0-20.0","21439","high"
"15","risky","claim","22","red-122","blue-191","risky","safe","1267","bandit-task","22","707152","0.0-21.0","21439","high"
"16","risky","claim","65","red-117","blue-15","risky","safe","594","bandit-task","23","712266","0.0-22.0","21439","high"
"17","risky","observe","19","red-178","blue-165","risky","safe","3455","bandit-task","24","723692","0.0-23.0","21439","high"
"18","risky","observe","64","red-155","blue-168","risky","safe","2567","bandit-task","25","732574","0.0-24.0","21439","high"
"19","risky","claim","27","red-120","blue-150","risky","safe","971","bandit-task","26","737777","0.0-25.0","21439","high"
"20","risky","claim","69","red-64","blue-86","risky","safe","1266","bandit-task","27","742581","0.0-26.0","21439","high"
"21","safe","claim","52","red-113","blue-127","risky","safe","4681","bandit-task","28","750973","0.0-27.0","21439","high"
"22","safe","claim","52","red-103","blue-112","risky","safe","2369","bandit-task","29","756915","0.0-28.0","21439","high"
"23","safe","claim","50","red-46","blue-151","risky","safe","3857","bandit-task","30","765242","0.0-29.0","21439","high"
