"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","49","blue-200","red-84","safe","risky","2298","bandit-task","16","40566692","0.0-6.0","20621","low"
"1","risky","observe","58","blue-200","red-84","safe","risky","2306","bandit-task","17","40572707","0.0-7.0","20621","low"
"2","risky","claim","74","blue-200","red-84","safe","risky","827","bandit-task","18","40577485","0.0-8.0","20621","low"
"3","safe","observe","49","blue-200","red-84","safe","risky","884","bandit-task","19","40582620","0.0-9.0","20621","low"
"4","risky","observe","77","blue-200","red-84","safe","risky","388","bandit-task","20","40586746","0.0-10.0","20621","low"
"5","risky","claim","89","blue-200","red-84","safe","risky","763","bandit-task","21","40594214","0.0-11.0","20621","low"
"6","risky","claim","20","blue-200","red-84","safe","risky","370","bandit-task","22","40598185","0.0-12.0","20621","low"
"7","risky","observe","36","blue-200","red-84","safe","risky","396","bandit-task","23","40602450","0.0-13.0","20621","low"
"8","safe","claim","50","blue-200","red-84","safe","risky","859","bandit-task","24","40608287","0.0-14.0","20621","low"
"9","safe","observe","49","blue-200","red-84","safe","risky","340","bandit-task","25","40612136","0.0-15.0","20621","low"
"10","risky","claim","30","blue-200","red-84","safe","risky","459","bandit-task","26","40617642","0.0-16.0","20621","low"
"11","risky","claim","32","blue-200","red-84","safe","risky","420","bandit-task","27","40636601","0.0-17.0","20621","low"
"12","risky","observe","82","blue-200","red-84","safe","risky","433","bandit-task","28","40642340","0.0-18.0","20621","low"
"13","risky","claim","25","blue-200","red-84","safe","risky","429","bandit-task","29","40646113","0.0-19.0","20621","low"
"14","risky","claim","53","blue-200","red-84","safe","risky","372","bandit-task","30","40649984","0.0-20.0","20621","low"
"15","risky","claim","59","blue-200","red-84","safe","risky","372","bandit-task","31","40654206","0.0-21.0","20621","low"
"16","risky","claim","69","blue-200","red-84","safe","risky","311","bandit-task","32","40657622","0.0-22.0","20621","low"
"17","risky","claim","38","blue-200","red-84","safe","risky","387","bandit-task","33","40662561","0.0-23.0","20621","low"
"18","risky","claim","21","blue-200","red-84","safe","risky","386","bandit-task","34","40666487","0.0-24.0","20621","low"
"19","risky","claim","65","blue-200","red-84","safe","risky","389","bandit-task","35","40673059","0.0-25.0","20621","low"
"20","risky","claim","22","blue-200","red-84","safe","risky","445","bandit-task","36","40677688","0.0-26.0","20621","low"
"21","risky","claim","62","blue-200","red-84","safe","risky","644","bandit-task","37","40683865","0.0-27.0","20621","low"
"22","risky","claim","33","blue-200","red-84","safe","risky","471","bandit-task","38","40713442","0.0-28.0","20621","low"
"23","risky","claim","20","blue-200","red-84","safe","risky","499","bandit-task","39","40720146","0.0-29.0","20621","low"
"24","risky","claim","27","blue-200","red-84","safe","risky","707","bandit-task","40","40731735","0.0-30.0","20621","low"
"25","risky","claim","20","blue-200","red-84","safe","risky","1145","bandit-task","41","40750523","0.0-31.0","20621","low"
"26","risky","claim","80","blue-200","red-84","safe","risky","883","bandit-task","42","40761904","0.0-32.0","20621","low"
"27","risky","claim","17","blue-200","red-84","safe","risky","5777","bandit-task","43","40771409","0.0-33.0","20621","low"
"28","risky","claim","35","blue-200","red-84","safe","risky","3752","bandit-task","44","40780299","0.0-34.0","20621","low"
"29","risky","claim","35","blue-200","red-84","safe","risky","675","bandit-task","45","40793151","0.0-35.0","20621","low"
"30","risky","claim","33","blue-200","red-84","safe","risky","532","bandit-task","46","40798036","0.0-36.0","20621","low"
"31","risky","claim","71","blue-200","red-84","safe","risky","13796","bandit-task","47","40817446","0.0-37.0","20621","low"
"32","risky","claim","67","blue-200","red-84","safe","risky","641","bandit-task","48","40822165","0.0-38.0","20621","low"
"33","risky","claim","32","blue-200","red-84","safe","risky","497","bandit-task","49","40826442","0.0-39.0","20621","low"
"34","risky","observe","29","blue-200","red-84","safe","risky","1721","bandit-task","50","40831445","0.0-40.0","20621","low"
"35","safe","observe","50","blue-200","red-84","safe","risky","326","bandit-task","51","40834990","0.0-41.0","20621","low"
"36","safe","claim","50","blue-200","red-84","safe","risky","404","bandit-task","52","40839539","0.0-42.0","20621","low"
"37","safe","claim","49","blue-200","red-84","safe","risky","420","bandit-task","53","40846043","0.0-43.0","20621","low"
"38","safe","claim","50","blue-200","red-84","safe","risky","477","bandit-task","54","40850434","0.0-44.0","20621","low"
"39","risky","observe","89","blue-200","red-84","safe","risky","499","bandit-task","55","40855398","0.0-45.0","20621","low"
"40","risky","claim","55","blue-200","red-84","safe","risky","404","bandit-task","56","40859732","0.0-46.0","20621","low"
"41","risky","claim","70","blue-200","red-84","safe","risky","1159","bandit-task","57","40865239","0.0-47.0","20621","low"
"42","risky","claim","13","blue-200","red-84","safe","risky","380","bandit-task","58","40874647","0.0-48.0","20621","low"
"43","risky","claim","33","blue-200","red-84","safe","risky","405","bandit-task","59","40884069","0.0-49.0","20621","low"
"44","risky","observe","48","blue-200","red-84","safe","risky","1178","bandit-task","60","40889159","0.0-50.0","20621","low"
"45","safe","observe","50","blue-200","red-84","safe","risky","339","bandit-task","61","40892766","0.0-51.0","20621","low"
"46","safe","claim","49","blue-200","red-84","safe","risky","417","bandit-task","62","40896434","0.0-52.0","20621","low"
"47","safe","claim","50","blue-200","red-84","safe","risky","404","bandit-task","63","40900511","0.0-53.0","20621","low"
"48","risky","claim","32","blue-200","red-84","safe","risky","419","bandit-task","64","40908065","0.0-54.0","20621","low"
"49","risky","claim","64","blue-200","red-84","safe","risky","1082","bandit-task","65","40912351","0.0-55.0","20621","low"
"50","safe","claim","50","blue-200","red-84","safe","risky","404","bandit-task","66","40916491","0.0-56.0","20621","low"
"51","risky","claim","42","blue-200","red-84","safe","risky","363","bandit-task","67","40925441","0.0-57.0","20621","low"
"52","risky","claim","62","blue-200","red-84","safe","risky","20993","bandit-task","68","40951369","0.0-58.0","20621","low"
"53","safe","claim","50","blue-200","red-84","safe","risky","4016","bandit-task","69","40958686","0.0-59.0","20621","low"
"54","risky","claim","61","blue-200","red-84","safe","risky","468","bandit-task","70","40962768","0.0-60.0","20621","low"
"55","safe","claim","49","blue-200","red-84","safe","risky","434","bandit-task","71","40966909","0.0-61.0","20621","low"
"56","risky","claim","83","blue-200","red-84","safe","risky","467","bandit-task","72","40971113","0.0-62.0","20621","low"
"57","safe","claim","49","blue-200","red-84","safe","risky","477","bandit-task","73","40975663","0.0-63.0","20621","low"
"58","risky","claim","19","blue-200","red-84","safe","risky","341","bandit-task","74","40979671","0.0-64.0","20621","low"
"59","safe","claim","51","blue-200","red-84","safe","risky","1038","bandit-task","75","40984336","0.0-65.0","20621","low"
"60","risky","claim","38","blue-200","red-84","safe","risky","334","bandit-task","76","40990148","0.0-66.0","20621","low"
"61","safe","claim","51","blue-200","red-84","safe","risky","476","bandit-task","77","40994275","0.0-67.0","20621","low"
"62","risky","claim","57","blue-200","red-84","safe","risky","407","bandit-task","78","40999372","0.0-68.0","20621","low"
"63","safe","claim","50","blue-200","red-84","safe","risky","674","bandit-task","79","41003648","0.0-69.0","20621","low"
"64","risky","claim","74","blue-200","red-84","safe","risky","475","bandit-task","80","41008334","0.0-70.0","20621","low"
"65","safe","claim","50","blue-200","red-84","safe","risky","453","bandit-task","81","41012196","0.0-71.0","20621","low"
"66","risky","claim","33","blue-200","red-84","safe","risky","331","bandit-task","82","41016173","0.0-72.0","20621","low"
"67","safe","claim","49","blue-200","red-84","safe","risky","498","bandit-task","83","41031259","0.0-73.0","20621","low"
"68","safe","claim","49","blue-200","red-84","safe","risky","740","bandit-task","84","41037429","0.0-74.0","20621","low"
"69","risky","claim","18","blue-200","red-84","safe","risky","652","bandit-task","85","41042043","0.0-75.0","20621","low"
"70","safe","claim","51","blue-200","red-84","safe","risky","645","bandit-task","86","41054883","0.0-76.0","20621","low"
"71","risky","claim","74","blue-200","red-84","safe","risky","364","bandit-task","87","41061945","0.0-77.0","20621","low"
"72","safe","claim","51","blue-200","red-84","safe","risky","605","bandit-task","88","41072296","0.0-78.0","20621","low"
"73","risky","claim","33","blue-200","red-84","safe","risky","683","bandit-task","89","41077502","0.0-79.0","20621","low"
"74","safe","claim","51","blue-200","red-84","safe","risky","460","bandit-task","90","41082698","0.0-80.0","20621","low"
"75","risky","claim","29","blue-200","red-84","safe","risky","580","bandit-task","91","41087215","0.0-81.0","20621","low"
"76","safe","claim","49","blue-200","red-84","safe","risky","485","bandit-task","92","41098922","0.0-82.0","20621","low"
"77","risky","claim","75","blue-200","red-84","safe","risky","842","bandit-task","93","41104888","0.0-83.0","20621","low"
"78","safe","claim","50","blue-200","red-84","safe","risky","550","bandit-task","94","41112000","0.0-84.0","20621","low"
"79","risky","claim","19","blue-200","red-84","safe","risky","368","bandit-task","95","41118142","0.0-85.0","20621","low"
"80","risky","claim","43","blue-200","red-84","safe","risky","556","bandit-task","96","41123247","0.0-86.0","20621","low"
"81","safe","claim","50","blue-200","red-84","safe","risky","1059","bandit-task","97","41129339","0.0-87.0","20621","low"
"82","risky","claim","43","blue-200","red-84","safe","risky","4153","bandit-task","98","41141822","0.0-88.0","20621","low"
"83","safe","claim","50","blue-200","red-84","safe","risky","3420","bandit-task","99","41161358","0.0-89.0","20621","low"
"84","risky","claim","22","blue-200","red-84","safe","risky","1481","bandit-task","100","41171294","0.0-90.0","20621","low"
"85","safe","claim","50","blue-200","red-84","safe","risky","693","bandit-task","101","41175621","0.0-91.0","20621","low"
"86","risky","claim","70","blue-200","red-84","safe","risky","576","bandit-task","102","41180184","0.0-92.0","20621","low"
"87","risky","claim","60","blue-200","red-84","safe","risky","445","bandit-task","103","41184910","0.0-93.0","20621","low"
"88","risky","claim","29","blue-200","red-84","safe","risky","674","bandit-task","104","41189779","0.0-94.0","20621","low"
"89","risky","claim","37","blue-200","red-84","safe","risky","1023","bandit-task","105","41194926","0.0-95.0","20621","low"
"90","risky","claim","19","blue-200","red-84","safe","risky","358","bandit-task","106","41198861","0.0-96.0","20621","low"
"91","risky","observe","21","blue-200","red-84","safe","risky","1091","bandit-task","107","41203608","0.0-97.0","20621","low"
"92","safe","claim","50","blue-200","red-84","safe","risky","2092","bandit-task","108","41210077","0.0-98.0","20621","low"
"93","safe","claim","50","blue-200","red-84","safe","risky","494","bandit-task","109","41221624","0.0-99.0","20621","low"
"94","safe","claim","51","blue-200","red-84","safe","risky","434","bandit-task","110","41227630","0.0-100.0","20621","low"
"95","safe","claim","49","blue-200","red-84","safe","risky","14523","bandit-task","111","41247837","0.0-101.0","20621","low"
"96","safe","claim","50","blue-200","red-84","safe","risky","10475","bandit-task","112","41299593","0.0-102.0","20621","low"
"97","safe","claim","49","blue-200","red-84","safe","risky","898","bandit-task","113","41320476","0.0-103.0","20621","low"
"98","safe","claim","51","blue-200","red-84","safe","risky","9501","bandit-task","114","41335187","0.0-104.0","20621","low"
"99","safe","claim","49","blue-200","red-84","safe","risky","908","bandit-task","115","41339657","0.0-105.0","20621","low"
