"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","36","red-134","blue-78","risky","safe","9241","bandit-task","7","465103","0.0-6.0","20591","high"
"1","safe","observe","49","red-60","blue-81","risky","safe","2770","bandit-task","8","472738","0.0-7.0","20591","high"
"2","risky","observe","85","red-187","blue-192","risky","safe","706","bandit-task","9","477357","0.0-8.0","20591","high"
"3","safe","claim","50","red-52","blue-37","risky","safe","578","bandit-task","10","482031","0.0-9.0","20591","high"
"4","safe","claim","48","red-44","blue-157","risky","safe","692","bandit-task","11","487820","0.0-10.0","20591","high"
"5","safe","claim","52","red-104","blue-137","risky","safe","822","bandit-task","12","492188","0.0-11.0","20591","high"
"6","safe","observe","51","red-85","blue-176","risky","safe","1046","bandit-task","13","496485","0.0-12.0","20591","high"
"7","risky","observe","33","red-175","blue-130","risky","safe","593","bandit-task","14","500929","0.0-13.0","20591","high"
"8","safe","claim","49","red-57","blue-63","risky","safe","783","bandit-task","15","505149","0.0-14.0","20591","high"
"9","safe","claim","48","red-5","blue-189","risky","safe","545","bandit-task","16","509198","0.0-15.0","20591","high"
"10","safe","claim","50","red-22","blue-154","risky","safe","650","bandit-task","17","513649","0.0-16.0","20591","high"
"11","safe","claim","49","red-20","blue-15","risky","safe","730","bandit-task","18","517849","0.0-17.0","20591","high"
"12","safe","claim","50","red-1","blue-75","risky","safe","1278","bandit-task","19","522605","0.0-18.0","20591","high"
"13","risky","observe","28","red-42","blue-74","risky","safe","1991","bandit-task","20","528034","0.0-19.0","20591","high"
"14","risky","observe","33","red-31","blue-36","risky","safe","1002","bandit-task","21","532574","0.0-20.0","20591","high"
"15","risky","observe","32","red-159","blue-89","risky","safe","1121","bandit-task","22","538103","0.0-21.0","20591","high"
"16","safe","claim","48","red-34","blue-139","risky","safe","1602","bandit-task","23","543476","0.0-22.0","20591","high"
"17","safe","claim","49","red-163","blue-158","risky","safe","464","bandit-task","24","547174","0.0-23.0","20591","high"
"18","safe","claim","51","red-118","blue-203","risky","safe","467","bandit-task","25","551242","0.0-24.0","20591","high"
"19","safe","claim","49","red-96","blue-108","risky","safe","436","bandit-task","26","555155","0.0-25.0","20591","high"
"20","risky","claim","15","red-83","blue-129","risky","safe","822","bandit-task","27","559076","0.0-26.0","20591","high"
"21","safe","claim","49","red-167","blue-185","risky","safe","829","bandit-task","28","563077","0.0-27.0","20591","high"
"22","risky","observe","20","red-70","blue-177","risky","safe","1823","bandit-task","29","568129","0.0-28.0","20591","high"
"23","safe","claim","49","red-172","blue-28","risky","safe","901","bandit-task","30","572443","0.0-29.0","20591","high"
"24","safe","claim","50","red-41","blue-9","risky","safe","605","bandit-task","31","576501","0.0-30.0","20591","high"
"25","safe","claim","50","red-97","blue-4","risky","safe","829","bandit-task","32","580872","0.0-31.0","20591","high"
"26","safe","claim","50","red-193","blue-151","risky","safe","787","bandit-task","33","585483","0.0-32.0","20591","high"
"27","safe","claim","50","red-105","blue-103","risky","safe","894","bandit-task","34","589909","0.0-33.0","20591","high"
"28","safe","claim","51","red-58","blue-117","risky","safe","528","bandit-task","35","593550","0.0-34.0","20591","high"
"29","safe","claim","50","red-112","blue-195","risky","safe","524","bandit-task","36","597529","0.0-35.0","20591","high"
"30","safe","claim","51","red-186","blue-66","risky","safe","1050","bandit-task","37","602275","0.0-36.0","20591","high"
"31","safe","claim","48","red-128","blue-178","risky","safe","652","bandit-task","38","606262","0.0-37.0","20591","high"
"32","safe","claim","50","red-7","blue-146","risky","safe","606","bandit-task","39","611105","0.0-38.0","20591","high"
"33","safe","claim","51","red-61","blue-102","risky","safe","465","bandit-task","40","615795","0.0-39.0","20591","high"
"34","safe","claim","51","red-88","blue-10","risky","safe","534","bandit-task","41","619709","0.0-40.0","20591","high"
"35","safe","claim","49","red-125","blue-148","risky","safe","618","bandit-task","42","623583","0.0-41.0","20591","high"
"36","safe","claim","51","red-169","blue-45","risky","safe","469","bandit-task","43","627312","0.0-42.0","20591","high"
"37","safe","claim","49","red-46","blue-62","risky","safe","444","bandit-task","44","631186","0.0-43.0","20591","high"
"38","safe","observe","51","red-64","blue-168","risky","safe","564","bandit-task","45","636302","0.0-44.0","20591","high"
"39","safe","claim","51","red-133","blue-149","risky","safe","550","bandit-task","46","640152","0.0-45.0","20591","high"
"40","safe","claim","50","red-202","blue-143","risky","safe","580","bandit-task","47","644260","0.0-46.0","20591","high"
"41","safe","claim","50","red-19","blue-153","risky","safe","505","bandit-task","48","647980","0.0-47.0","20591","high"
"42","safe","claim","51","red-2","blue-13","risky","safe","429","bandit-task","49","651550","0.0-48.0","20591","high"
