"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","49","red-117","blue-48","safe","risky","6071","bandit-task","7","201697","0.0-6.0","20437","high"
"1","risky","observe","40","red-169","blue-72","safe","risky","4070","bandit-task","8","214330","0.0-7.0","20437","high"
"2","safe","observe","50","red-185","blue-133","safe","risky","1982","bandit-task","9","221712","0.0-8.0","20437","high"
"3","safe","observe","49","red-104","blue-204","safe","risky","2606","bandit-task","10","228945","0.0-9.0","20437","high"
"4","risky","observe","71","red-115","blue-66","safe","risky","7397","bandit-task","11","243482","0.0-10.0","20437","high"
"5","risky","observe","48","red-129","blue-202","safe","risky","2034","bandit-task","12","249915","0.0-11.0","20437","high"
"6","safe","claim","50","red-41","blue-57","safe","risky","1684","bandit-task","13","256547","0.0-12.0","20437","high"
"7","safe","claim","50","red-111","blue-134","safe","risky","1625","bandit-task","14","262417","0.0-13.0","20437","high"
"8","risky","claim","32","red-86","blue-73","safe","risky","1099","bandit-task","15","267856","0.0-14.0","20437","high"
"9","safe","claim","51","red-203","blue-3","safe","risky","1175","bandit-task","16","273659","0.0-15.0","20437","high"
"10","risky","claim","53","red-78","blue-40","safe","risky","1345","bandit-task","17","279395","0.0-16.0","20437","high"
"11","safe","observe","50","red-160","blue-15","safe","risky","1953","bandit-task","18","285799","0.0-17.0","20437","high"
"12","risky","observe","29","red-198","blue-179","safe","risky","1418","bandit-task","19","291357","0.0-18.0","20437","high"
"13","risky","observe","14","red-60","blue-13","safe","risky","3442","bandit-task","20","299501","0.0-19.0","20437","high"
"14","safe","observe","49","red-121","blue-50","safe","risky","1805","bandit-task","21","305296","0.0-20.0","20437","high"
"15","safe","claim","50","red-96","blue-124","safe","risky","2070","bandit-task","22","312543","0.0-21.0","20437","high"
"16","safe","claim","50","red-180","blue-12","safe","risky","3028","bandit-task","23","320405","0.0-22.0","20437","high"
"17","safe","claim","50","red-84","blue-62","safe","risky","3153","bandit-task","24","328225","0.0-23.0","20437","high"
