"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","claim","76","blue-154","red-91","safe","risky","4343","bandit-task","7","138473","0.0-6.0","20740","low"
"1","safe","observe","50","blue-154","red-91","safe","risky","12046","bandit-task","8","155851","0.0-7.0","20740","low"
"2","risky","claim","25","blue-154","red-91","safe","risky","1519","bandit-task","9","161426","0.0-8.0","20740","low"
"3","safe","claim","49","blue-154","red-91","safe","risky","673","bandit-task","10","166073","0.0-9.0","20740","low"
"4","safe","claim","50","blue-154","red-91","safe","risky","1153","bandit-task","11","170922","0.0-10.0","20740","low"
"5","safe","claim","51","blue-154","red-91","safe","risky","690","bandit-task","12","175611","0.0-11.0","20740","low"
"6","risky","claim","68","blue-154","red-91","safe","risky","526","bandit-task","13","180224","0.0-12.0","20740","low"
"7","safe","claim","51","blue-154","red-91","safe","risky","568","bandit-task","14","184862","0.0-13.0","20740","low"
"8","risky","claim","73","blue-154","red-91","safe","risky","836","bandit-task","15","190261","0.0-14.0","20740","low"
"9","risky","claim","30","blue-154","red-91","safe","risky","4310","bandit-task","16","199001","0.0-15.0","20740","low"
"10","safe","claim","50","blue-154","red-91","safe","risky","575","bandit-task","17","203746","0.0-16.0","20740","low"
"11","safe","claim","48","blue-154","red-91","safe","risky","885","bandit-task","18","209500","0.0-17.0","20740","low"
"12","safe","claim","49","blue-154","red-91","safe","risky","3570","bandit-task","19","216987","0.0-18.0","20740","low"
"13","safe","claim","51","blue-154","red-91","safe","risky","1731","bandit-task","20","222520","0.0-19.0","20740","low"
"14","risky","claim","85","blue-154","red-91","safe","risky","519","bandit-task","21","226875","0.0-20.0","20740","low"
"15","risky","claim","71","blue-154","red-91","safe","risky","850","bandit-task","22","232294","0.0-21.0","20740","low"
"16","safe","claim","50","blue-154","red-91","safe","risky","631","bandit-task","23","236515","0.0-22.0","20740","low"
"17","risky","claim","62","blue-154","red-91","safe","risky","926","bandit-task","24","245108","0.0-23.0","20740","low"
"18","safe","claim","49","blue-154","red-91","safe","risky","485","bandit-task","25","249461","0.0-24.0","20740","low"
"19","risky","claim","61","blue-154","red-91","safe","risky","526","bandit-task","26","253228","0.0-25.0","20740","low"
"20","risky","claim","36","blue-154","red-91","safe","risky","641","bandit-task","27","256949","0.0-26.0","20740","low"
"21","safe","claim","49","blue-154","red-91","safe","risky","900","bandit-task","28","261544","0.0-27.0","20740","low"
"22","risky","claim","24","blue-154","red-91","safe","risky","511","bandit-task","29","265525","0.0-28.0","20740","low"
"23","risky","claim","53","blue-154","red-91","safe","risky","1038","bandit-task","30","269944","0.0-29.0","20740","low"
"24","safe","claim","49","blue-154","red-91","safe","risky","575","bandit-task","31","274150","0.0-30.0","20740","low"
"25","safe","claim","50","blue-154","red-91","safe","risky","722","bandit-task","32","278129","0.0-31.0","20740","low"
"26","safe","claim","49","blue-154","red-91","safe","risky","722","bandit-task","33","282866","0.0-32.0","20740","low"
"27","safe","claim","51","blue-154","red-91","safe","risky","549","bandit-task","34","287496","0.0-33.0","20740","low"
"28","safe","claim","51","blue-154","red-91","safe","risky","835","bandit-task","35","292315","0.0-34.0","20740","low"
"29","risky","claim","51","blue-154","red-91","safe","risky","468","bandit-task","36","296436","0.0-35.0","20740","low"
"30","safe","claim","49","blue-154","red-91","safe","risky","1675","bandit-task","37","301728","0.0-36.0","20740","low"
"31","safe","claim","50","blue-154","red-91","safe","risky","4507","bandit-task","38","309775","0.0-37.0","20740","low"
"32","safe","claim","50","blue-154","red-91","safe","risky","3449","bandit-task","39","317238","0.0-38.0","20740","low"
"33","risky","claim","38","blue-154","red-91","safe","risky","617","bandit-task","40","323463","0.0-39.0","20740","low"
"34","safe","claim","49","blue-154","red-91","safe","risky","658","bandit-task","41","329103","0.0-40.0","20740","low"
"35","safe","claim","52","blue-154","red-91","safe","risky","527","bandit-task","42","335568","0.0-41.0","20740","low"
"36","risky","claim","35","blue-154","red-91","safe","risky","608","bandit-task","43","344008","0.0-42.0","20740","low"
"37","safe","claim","51","blue-154","red-91","safe","risky","1166","bandit-task","44","348946","0.0-43.0","20740","low"
"38","risky","claim","30","blue-154","red-91","safe","risky","584","bandit-task","45","352721","0.0-44.0","20740","low"
"39","safe","claim","50","blue-154","red-91","safe","risky","730","bandit-task","46","356604","0.0-45.0","20740","low"
"40","risky","claim","41","blue-154","red-91","safe","risky","567","bandit-task","47","362513","0.0-46.0","20740","low"
"41","risky","claim","22","blue-154","red-91","safe","risky","3526","bandit-task","48","378502","0.0-47.0","20740","low"
"42","safe","claim","50","blue-154","red-91","safe","risky","589","bandit-task","49","389750","0.0-48.0","20740","low"
"43","risky","claim","74","blue-154","red-91","safe","risky","852","bandit-task","50","394503","0.0-49.0","20740","low"
"44","safe","claim","51","blue-154","red-91","safe","risky","746","bandit-task","51","399166","0.0-50.0","20740","low"
"45","safe","claim","51","blue-154","red-91","safe","risky","1064","bandit-task","52","404424","0.0-51.0","20740","low"
