"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","51","red-90","blue-164","risky","safe","23245","bandit-task","7","606440","0.0-6.0","21592","low"
"1","risky","claim","67","red-90","blue-164","risky","safe","1700","bandit-task","8","612134","0.0-7.0","21592","low"
"2","risky","claim","32","red-90","blue-164","risky","safe","929","bandit-task","9","616732","0.0-8.0","21592","low"
"3","safe","observe","49","red-90","blue-164","risky","safe","978","bandit-task","10","622353","0.0-9.0","21592","low"
"4","safe","observe","49","red-90","blue-164","risky","safe","742","bandit-task","11","626628","0.0-10.0","21592","low"
"5","risky","observe","56","red-90","blue-164","risky","safe","591","bandit-task","12","630807","0.0-11.0","21592","low"
"6","safe","claim","48","red-90","blue-164","risky","safe","975","bandit-task","13","635735","0.0-12.0","21592","low"
"7","risky","claim","18","red-90","blue-164","risky","safe","682","bandit-task","14","640198","0.0-13.0","21592","low"
"8","safe","claim","49","red-90","blue-164","risky","safe","725","bandit-task","15","645045","0.0-14.0","21592","low"
"9","safe","observe","49","red-90","blue-164","risky","safe","519","bandit-task","16","649196","0.0-15.0","21592","low"
"10","risky","claim","42","red-90","blue-164","risky","safe","594","bandit-task","17","653831","0.0-16.0","21592","low"
"11","safe","claim","50","red-90","blue-164","risky","safe","651","bandit-task","18","658066","0.0-17.0","21592","low"
"12","risky","claim","37","red-90","blue-164","risky","safe","580","bandit-task","19","662952","0.0-18.0","21592","low"
"13","risky","claim","30","red-90","blue-164","risky","safe","619","bandit-task","20","667174","0.0-19.0","21592","low"
"14","risky","observe","88","red-90","blue-164","risky","safe","542","bandit-task","21","671190","0.0-20.0","21592","low"
"15","risky","claim","34","red-90","blue-164","risky","safe","613","bandit-task","22","675617","0.0-21.0","21592","low"
"16","safe","claim","50","red-90","blue-164","risky","safe","602","bandit-task","23","679746","0.0-22.0","21592","low"
"17","risky","claim","75","red-90","blue-164","risky","safe","527","bandit-task","24","683833","0.0-23.0","21592","low"
"18","safe","claim","52","red-90","blue-164","risky","safe","588","bandit-task","25","688305","0.0-24.0","21592","low"
"19","safe","observe","50","red-90","blue-164","risky","safe","504","bandit-task","26","692669","0.0-25.0","21592","low"
"20","safe","claim","49","red-90","blue-164","risky","safe","582","bandit-task","27","699305","0.0-26.0","21592","low"
"21","risky","claim","27","red-90","blue-164","risky","safe","589","bandit-task","28","704065","0.0-27.0","21592","low"
