"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","34","blue-7","red-203","risky","safe","1323","bandit-task","10","181653","0.0-6.0","20810","high"
"1","safe","claim","48","blue-156","red-88","risky","safe","630","bandit-task","11","186637","0.0-7.0","20810","high"
"2","risky","observe","80","blue-57","red-151","risky","safe","599","bandit-task","12","191587","0.0-8.0","20810","high"
"3","safe","claim","52","blue-130","red-6","risky","safe","563","bandit-task","13","195636","0.0-9.0","20810","high"
"4","risky","observe","67","blue-82","red-180","risky","safe","524","bandit-task","14","199583","0.0-10.0","20810","high"
"5","risky","observe","75","blue-23","red-42","risky","safe","524","bandit-task","15","204048","0.0-11.0","20810","high"
"6","safe","observe","50","blue-94","red-115","risky","safe","527","bandit-task","16","208187","0.0-12.0","20810","high"
"7","risky","claim","62","blue-196","red-192","risky","safe","476","bandit-task","17","212988","0.0-13.0","20810","high"
"8","safe","observe","49","blue-184","red-125","risky","safe","478","bandit-task","18","217140","0.0-14.0","20810","high"
"9","risky","claim","38","blue-102","red-119","risky","safe","620","bandit-task","19","221319","0.0-15.0","20810","high"
"10","safe","claim","50","blue-139","red-163","risky","safe","619","bandit-task","20","225888","0.0-16.0","20810","high"
"11","safe","claim","52","blue-87","red-36","risky","safe","523","bandit-task","21","230008","0.0-17.0","20810","high"
"12","risky","claim","73","blue-59","red-157","risky","safe","463","bandit-task","22","234074","0.0-18.0","20810","high"
"13","safe","observe","49","blue-107","red-165","risky","safe","796","bandit-task","23","238425","0.0-19.0","20810","high"
"14","risky","observe","76","blue-101","red-53","risky","safe","479","bandit-task","24","242417","0.0-20.0","20810","high"
"15","safe","claim","51","blue-16","red-173","risky","safe","457","bandit-task","25","246225","0.0-21.0","20810","high"
"16","risky","claim","72","blue-175","red-38","risky","safe","477","bandit-task","26","250594","0.0-22.0","20810","high"
"17","safe","observe","51","blue-148","red-179","risky","safe","822","bandit-task","27","254649","0.0-23.0","20810","high"
"18","risky","claim","25","blue-198","red-172","risky","safe","518","bandit-task","28","259019","0.0-24.0","20810","high"
"19","safe","observe","50","blue-18","red-55","risky","safe","436","bandit-task","29","263011","0.0-25.0","20810","high"
"20","risky","claim","17","blue-5","red-122","risky","safe","515","bandit-task","30","267381","0.0-26.0","20810","high"
"21","safe","observe","52","blue-89","red-141","risky","safe","492","bandit-task","31","270987","0.0-27.0","20810","high"
"22","risky","observe","87","blue-171","red-20","risky","safe","806","bandit-task","32","274787","0.0-28.0","20810","high"
"23","risky","claim","77","blue-123","red-75","risky","safe","539","bandit-task","33","278981","0.0-29.0","20810","high"
"24","risky","observe","24","blue-168","red-65","risky","safe","381","bandit-task","34","283671","0.0-30.0","20810","high"
"25","safe","observe","51","blue-162","red-182","risky","safe","653","bandit-task","35","287815","0.0-31.0","20810","high"
"26","risky","claim","32","blue-78","red-22","risky","safe","403","bandit-task","36","291570","0.0-32.0","20810","high"
"27","safe","observe","52","blue-4","red-80","risky","safe","483","bandit-task","37","295104","0.0-33.0","20810","high"
"28","risky","observe","84","blue-2","red-34","risky","safe","496","bandit-task","38","298593","0.0-34.0","20810","high"
"29","safe","observe","50","blue-167","red-66","risky","safe","467","bandit-task","39","302135","0.0-35.0","20810","high"
"30","risky","claim","64","blue-128","red-159","risky","safe","390","bandit-task","40","305534","0.0-36.0","20810","high"
"31","safe","observe","51","blue-39","red-96","risky","safe","423","bandit-task","41","308930","0.0-37.0","20810","high"
"32","risky","claim","24","blue-129","red-104","risky","safe","415","bandit-task","42","312239","0.0-38.0","20810","high"
"33","safe","observe","51","blue-153","red-118","risky","safe","385","bandit-task","43","315614","0.0-39.0","20810","high"
"34","risky","claim","18","blue-33","red-86","risky","safe","548","bandit-task","44","319749","0.0-40.0","20810","high"
"35","safe","claim","49","blue-164","red-32","risky","safe","421","bandit-task","45","323709","0.0-41.0","20810","high"
"36","risky","claim","39","blue-187","red-147","risky","safe","457","bandit-task","46","327491","0.0-42.0","20810","high"
"37","safe","observe","49","blue-45","red-81","risky","safe","424","bandit-task","47","331324","0.0-43.0","20810","high"
"38","risky","claim","31","blue-160","red-69","risky","safe","442","bandit-task","48","334812","0.0-44.0","20810","high"
"39","safe","observe","50","blue-202","red-31","risky","safe","449","bandit-task","49","339118","0.0-45.0","20810","high"
"40","risky","claim","83","blue-91","red-137","risky","safe","508","bandit-task","50","343105","0.0-46.0","20810","high"
"41","safe","claim","49","blue-24","red-145","risky","safe","481","bandit-task","51","346655","0.0-47.0","20810","high"
"42","risky","claim","68","blue-150","red-103","risky","safe","492","bandit-task","52","350294","0.0-48.0","20810","high"
"43","risky","claim","34","blue-177","red-109","risky","safe","556","bandit-task","53","353861","0.0-49.0","20810","high"
"44","safe","observe","50","blue-135","red-10","risky","safe","395","bandit-task","54","357893","0.0-50.0","20810","high"
"45","risky","claim","44","blue-76","red-176","risky","safe","459","bandit-task","55","361550","0.0-51.0","20810","high"
"46","safe","observe","50","blue-60","red-29","risky","safe","396","bandit-task","56","365051","0.0-52.0","20810","high"
"47","risky","observe","68","blue-188","red-67","risky","safe","493","bandit-task","57","368630","0.0-53.0","20810","high"
"48","safe","observe","48","blue-52","red-47","risky","safe","657","bandit-task","58","372938","0.0-54.0","20810","high"
"49","risky","claim","62","blue-11","red-195","risky","safe","438","bandit-task","59","376384","0.0-55.0","20810","high"
"50","risky","observe","86","blue-14","red-121","risky","safe","467","bandit-task","60","380605","0.0-56.0","20810","high"
"51","safe","observe","51","blue-136","red-131","risky","safe","711","bandit-task","61","384229","0.0-57.0","20810","high"
"52","risky","claim","36","blue-155","red-13","risky","safe","454","bandit-task","62","387957","0.0-58.0","20810","high"
"53","safe","observe","50","blue-95","red-127","risky","safe","437","bandit-task","63","393112","0.0-59.0","20810","high"
"54","risky","claim","68","blue-116","red-48","risky","safe","485","bandit-task","64","397032","0.0-60.0","20810","high"
"55","safe","observe","51","blue-99","red-62","risky","safe","378","bandit-task","65","400736","0.0-61.0","20810","high"
"56","risky","observe","54","blue-120","red-111","risky","safe","402","bandit-task","66","403964","0.0-62.0","20810","high"
"57","risky","claim","54","blue-74","red-70","risky","safe","410","bandit-task","67","407780","0.0-63.0","20810","high"
"58","safe","observe","51","blue-201","red-181","risky","safe","443","bandit-task","68","411661","0.0-64.0","20810","high"
"59","risky","claim","77","blue-112","red-113","risky","safe","406","bandit-task","69","415167","0.0-65.0","20810","high"
