"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","50","blue-146","red-69","risky","safe","6409","bandit-task","7","251322","0.0-6.0","20434","low"
"1","risky","observe","23","blue-146","red-69","risky","safe","2942","bandit-task","8","258743","0.0-7.0","20434","low"
"2","risky","claim","17","blue-146","red-69","risky","safe","1093","bandit-task","9","263673","0.0-8.0","20434","low"
"3","risky","claim","82","blue-146","red-69","risky","safe","917","bandit-task","10","268189","0.0-9.0","20434","low"
"4","safe","observe","50","blue-146","red-69","risky","safe","705","bandit-task","11","272596","0.0-10.0","20434","low"
"5","safe","claim","50","blue-146","red-69","risky","safe","752","bandit-task","12","277322","0.0-11.0","20434","low"
"6","risky","claim","76","blue-146","red-69","risky","safe","882","bandit-task","13","289975","0.0-12.0","20434","low"
"7","safe","claim","50","blue-146","red-69","risky","safe","922","bandit-task","14","294614","0.0-13.0","20434","low"
"8","risky","claim","31","blue-146","red-69","risky","safe","809","bandit-task","15","299124","0.0-14.0","20434","low"
"9","safe","claim","50","blue-146","red-69","risky","safe","663","bandit-task","16","303317","0.0-15.0","20434","low"
"10","risky","observe","32","blue-146","red-69","risky","safe","789","bandit-task","17","307972","0.0-16.0","20434","low"
"11","risky","claim","13","blue-146","red-69","risky","safe","834","bandit-task","18","312431","0.0-17.0","20434","low"
"12","safe","claim","48","blue-146","red-69","risky","safe","585","bandit-task","19","317263","0.0-18.0","20434","low"
"13","risky","claim","18","blue-146","red-69","risky","safe","625","bandit-task","20","321442","0.0-19.0","20434","low"
"14","safe","claim","48","blue-146","red-69","risky","safe","548","bandit-task","21","325337","0.0-20.0","20434","low"
"15","safe","observe","50","blue-146","red-69","risky","safe","639","bandit-task","22","329592","0.0-21.0","20434","low"
"16","risky","claim","66","blue-146","red-69","risky","safe","853","bandit-task","23","334132","0.0-22.0","20434","low"
"17","safe","claim","50","blue-146","red-69","risky","safe","550","bandit-task","24","338491","0.0-23.0","20434","low"
"18","safe","claim","50","blue-146","red-69","risky","safe","560","bandit-task","25","343672","0.0-24.0","20434","low"
"19","risky","claim","79","blue-146","red-69","risky","safe","670","bandit-task","26","348487","0.0-25.0","20434","low"
"20","risky","claim","83","blue-146","red-69","risky","safe","737","bandit-task","27","355008","0.0-26.0","20434","low"
"21","safe","claim","50","blue-146","red-69","risky","safe","567","bandit-task","28","359177","0.0-27.0","20434","low"
"22","risky","claim","63","blue-146","red-69","risky","safe","737","bandit-task","29","363702","0.0-28.0","20434","low"
"23","safe","claim","50","blue-146","red-69","risky","safe","511","bandit-task","30","367741","0.0-29.0","20434","low"
"24","risky","claim","59","blue-146","red-69","risky","safe","648","bandit-task","31","372668","0.0-30.0","20434","low"
"25","safe","claim","51","blue-146","red-69","risky","safe","1003","bandit-task","32","377322","0.0-31.0","20434","low"
"26","risky","claim","37","blue-146","red-69","risky","safe","762","bandit-task","33","381935","0.0-32.0","20434","low"
"27","safe","claim","50","blue-146","red-69","risky","safe","664","bandit-task","34","386178","0.0-33.0","20434","low"
"28","risky","observe","22","blue-146","red-69","risky","safe","871","bandit-task","35","390582","0.0-34.0","20434","low"
"29","risky","observe","37","blue-146","red-69","risky","safe","1410","bandit-task","36","395399","0.0-35.0","20434","low"
"30","safe","claim","49","blue-146","red-69","risky","safe","621","bandit-task","37","400149","0.0-36.0","20434","low"
"31","safe","observe","49","blue-146","red-69","risky","safe","591","bandit-task","38","405707","0.0-37.0","20434","low"
"32","safe","claim","50","blue-146","red-69","risky","safe","480","bandit-task","39","409941","0.0-38.0","20434","low"
"33","risky","claim","20","blue-146","red-69","risky","safe","592","bandit-task","40","413965","0.0-39.0","20434","low"
"34","safe","claim","49","blue-146","red-69","risky","safe","584","bandit-task","41","417979","0.0-40.0","20434","low"
"35","risky","claim","61","blue-146","red-69","risky","safe","680","bandit-task","42","422455","0.0-41.0","20434","low"
"36","safe","claim","50","blue-146","red-69","risky","safe","586","bandit-task","43","426700","0.0-42.0","20434","low"
"37","risky","claim","65","blue-146","red-69","risky","safe","591","bandit-task","44","430771","0.0-43.0","20434","low"
"38","safe","claim","50","blue-146","red-69","risky","safe","577","bandit-task","45","434982","0.0-44.0","20434","low"
"39","risky","observe","81","blue-146","red-69","risky","safe","894","bandit-task","46","439371","0.0-45.0","20434","low"
"40","risky","claim","28","blue-146","red-69","risky","safe","631","bandit-task","47","443468","0.0-46.0","20434","low"
"41","safe","claim","50","blue-146","red-69","risky","safe","509","bandit-task","48","447686","0.0-47.0","20434","low"
"42","safe","claim","49","blue-146","red-69","risky","safe","536","bandit-task","49","451842","0.0-48.0","20434","low"
"43","risky","claim","38","blue-146","red-69","risky","safe","558","bandit-task","50","455952","0.0-49.0","20434","low"
"44","safe","claim","50","blue-146","red-69","risky","safe","527","bandit-task","51","460959","0.0-50.0","20434","low"
"45","risky","claim","80","blue-146","red-69","risky","safe","609","bandit-task","52","469955","0.0-51.0","20434","low"
"46","safe","claim","49","blue-146","red-69","risky","safe","583","bandit-task","53","474188","0.0-52.0","20434","low"
"47","risky","claim","26","blue-146","red-69","risky","safe","664","bandit-task","54","478501","0.0-53.0","20434","low"
"48","risky","claim","52","blue-146","red-69","risky","safe","667","bandit-task","55","483115","0.0-54.0","20434","low"
"49","safe","claim","50","blue-146","red-69","risky","safe","581","bandit-task","56","487968","0.0-55.0","20434","low"
"50","risky","claim","35","blue-146","red-69","risky","safe","658","bandit-task","57","492459","0.0-56.0","20434","low"
"51","safe","claim","50","blue-146","red-69","risky","safe","537","bandit-task","58","496337","0.0-57.0","20434","low"
"52","risky","claim","28","blue-146","red-69","risky","safe","581","bandit-task","59","500612","0.0-58.0","20434","low"
"53","safe","claim","50","blue-146","red-69","risky","safe","657","bandit-task","60","504675","0.0-59.0","20434","low"
"54","risky","claim","31","blue-146","red-69","risky","safe","643","bandit-task","61","508991","0.0-60.0","20434","low"
"55","safe","claim","50","blue-146","red-69","risky","safe","713","bandit-task","62","513256","0.0-61.0","20434","low"
"56","risky","claim","43","blue-146","red-69","risky","safe","698","bandit-task","63","517604","0.0-62.0","20434","low"
"57","safe","claim","51","blue-146","red-69","risky","safe","1925","bandit-task","64","523694","0.0-63.0","20434","low"
"58","risky","claim","31","blue-146","red-69","risky","safe","1657","bandit-task","65","528807","0.0-64.0","20434","low"
"59","safe","claim","50","blue-146","red-69","risky","safe","476","bandit-task","66","532811","0.0-65.0","20434","low"
"60","risky","observe","65","blue-146","red-69","risky","safe","506","bandit-task","67","536741","0.0-66.0","20434","low"
"61","safe","claim","50","blue-146","red-69","risky","safe","646","bandit-task","68","540878","0.0-67.0","20434","low"
"62","safe","claim","48","blue-146","red-69","risky","safe","544","bandit-task","69","545006","0.0-68.0","20434","low"
"63","safe","claim","50","blue-146","red-69","risky","safe","512","bandit-task","70","548966","0.0-69.0","20434","low"
"64","risky","claim","40","blue-146","red-69","risky","safe","543","bandit-task","71","552691","0.0-70.0","20434","low"
"65","risky","claim","77","blue-146","red-69","risky","safe","576","bandit-task","72","556998","0.0-71.0","20434","low"
"66","risky","claim","38","blue-146","red-69","risky","safe","489","bandit-task","73","560950","0.0-72.0","20434","low"
"67","safe","claim","50","blue-146","red-69","risky","safe","511","bandit-task","74","564916","0.0-73.0","20434","low"
"68","safe","claim","48","blue-146","red-69","risky","safe","560","bandit-task","75","568709","0.0-74.0","20434","low"
"69","safe","claim","50","blue-146","red-69","risky","safe","573","bandit-task","76","573594","0.0-75.0","20434","low"
"70","risky","claim","64","blue-146","red-69","risky","safe","489","bandit-task","77","577523","0.0-76.0","20434","low"
"71","risky","claim","40","blue-146","red-69","risky","safe","601","bandit-task","78","581571","0.0-77.0","20434","low"
"72","safe","claim","50","blue-146","red-69","risky","safe","752","bandit-task","79","586298","0.0-78.0","20434","low"
"73","safe","claim","49","blue-146","red-69","risky","safe","494","bandit-task","80","590395","0.0-79.0","20434","low"
"74","risky","claim","85","blue-146","red-69","risky","safe","614","bandit-task","81","595136","0.0-80.0","20434","low"
"75","safe","claim","50","blue-146","red-69","risky","safe","649","bandit-task","82","599348","0.0-81.0","20434","low"
"76","risky","claim","38","blue-146","red-69","risky","safe","826","bandit-task","83","603359","0.0-82.0","20434","low"
"77","safe","claim","50","blue-146","red-69","risky","safe","491","bandit-task","84","607137","0.0-83.0","20434","low"
"78","risky","claim","61","blue-146","red-69","risky","safe","528","bandit-task","85","611137","0.0-84.0","20434","low"
"79","safe","claim","51","blue-146","red-69","risky","safe","665","bandit-task","86","615220","0.0-85.0","20434","low"
"80","risky","claim","40","blue-146","red-69","risky","safe","486","bandit-task","87","619146","0.0-86.0","20434","low"
"81","risky","observe","40","blue-146","red-69","risky","safe","543","bandit-task","88","623025","0.0-87.0","20434","low"
"82","safe","claim","50","blue-146","red-69","risky","safe","518","bandit-task","89","626936","0.0-88.0","20434","low"
"83","risky","claim","36","blue-146","red-69","risky","safe","689","bandit-task","90","631184","0.0-89.0","20434","low"
"84","safe","claim","51","blue-146","red-69","risky","safe","447","bandit-task","91","634805","0.0-90.0","20434","low"
"85","risky","claim","21","blue-146","red-69","risky","safe","511","bandit-task","92","639389","0.0-91.0","20434","low"
"86","safe","claim","51","blue-146","red-69","risky","safe","607","bandit-task","93","643097","0.0-92.0","20434","low"
"87","risky","claim","69","blue-146","red-69","risky","safe","785","bandit-task","94","647524","0.0-93.0","20434","low"
