"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","51","blue-50","red-164","safe","risky","5527","bandit-task","7","188011","0.0-6.0","20347","high"
"1","risky","observe","65","blue-13","red-160","safe","risky","1935","bandit-task","8","194295","0.0-7.0","20347","high"
"2","safe","claim","49","blue-65","red-88","safe","risky","3675","bandit-task","9","202961","0.0-8.0","20347","high"
"3","risky","claim","24","blue-97","red-198","safe","risky","757","bandit-task","10","207788","0.0-9.0","20347","high"
"4","risky","claim","64","blue-116","red-170","safe","risky","1956","bandit-task","11","213673","0.0-10.0","20347","high"
"5","safe","claim","51","blue-184","red-169","safe","risky","1262","bandit-task","12","218751","0.0-11.0","20347","high"
"6","risky","claim","86","blue-162","red-14","safe","risky","2480","bandit-task","13","225024","0.0-12.0","20347","high"
"7","safe","claim","48","blue-41","red-103","safe","risky","2964","bandit-task","14","231776","0.0-13.0","20347","high"
"8","safe","claim","50","blue-9","red-39","safe","risky","1397","bandit-task","15","236705","0.0-14.0","20347","high"
"9","risky","claim","61","blue-191","red-142","safe","risky","962","bandit-task","16","241633","0.0-15.0","20347","high"
"10","safe","claim","51","blue-135","red-15","safe","risky","1057","bandit-task","17","246736","0.0-16.0","20347","high"
"11","safe","observe","48","blue-128","red-136","safe","risky","1972","bandit-task","18","253049","0.0-17.0","20347","high"
"12","risky","claim","19","blue-151","red-145","safe","risky","1951","bandit-task","19","258431","0.0-18.0","20347","high"
"13","safe","claim","49","blue-28","red-148","safe","risky","1484","bandit-task","20","263843","0.0-19.0","20347","high"
"14","risky","claim","42","blue-149","red-99","safe","risky","2316","bandit-task","21","269492","0.0-20.0","20347","high"
"15","safe","claim","50","blue-74","red-130","safe","risky","1176","bandit-task","22","273876","0.0-21.0","20347","high"
"16","safe","claim","51","blue-68","red-168","safe","risky","1983","bandit-task","23","279302","0.0-22.0","20347","high"
"17","risky","claim","73","blue-6","red-42","safe","risky","875","bandit-task","24","283605","0.0-23.0","20347","high"
"18","risky","claim","66","blue-91","red-186","safe","risky","1310","bandit-task","25","288384","0.0-24.0","20347","high"
"19","risky","claim","21","blue-114","red-172","safe","risky","1832","bandit-task","26","293375","0.0-25.0","20347","high"
"20","risky","claim","65","blue-121","red-159","safe","risky","2375","bandit-task","27","298988","0.0-26.0","20347","high"
"21","safe","claim","51","blue-195","red-176","safe","risky","2260","bandit-task","28","304511","0.0-27.0","20347","high"
"22","risky","claim","26","blue-200","red-25","safe","risky","3636","bandit-task","29","311828","0.0-28.0","20347","high"
"23","safe","claim","51","blue-62","red-49","safe","risky","2228","bandit-task","30","317460","0.0-29.0","20347","high"
"24","safe","claim","51","blue-101","red-80","safe","risky","3802","bandit-task","31","325269","0.0-30.0","20347","high"
"25","safe","claim","48","blue-46","red-110","safe","risky","4012","bandit-task","32","332606","0.0-31.0","20347","high"
"26","safe","claim","50","blue-31","red-181","safe","risky","2433","bandit-task","33","338839","0.0-32.0","20347","high"
"27","risky","claim","36","blue-85","red-78","safe","risky","2845","bandit-task","34","344924","0.0-33.0","20347","high"
"28","safe","claim","51","blue-102","red-202","safe","risky","2361","bandit-task","35","350809","0.0-34.0","20347","high"
"29","safe","claim","50","blue-204","red-173","safe","risky","1737","bandit-task","36","355919","0.0-35.0","20347","high"
"30","risky","claim","62","blue-155","red-2","safe","risky","2194","bandit-task","37","361863","0.0-36.0","20347","high"
"31","risky","claim","27","blue-30","red-104","safe","risky","1388","bandit-task","38","366989","0.0-37.0","20347","high"
"32","safe","claim","51","blue-175","red-163","safe","risky","1999","bandit-task","39","372670","0.0-38.0","20347","high"
"33","safe","claim","50","blue-129","red-111","safe","risky","1500","bandit-task","40","377788","0.0-39.0","20347","high"
"34","risky","claim","28","blue-141","red-144","safe","risky","986","bandit-task","41","382029","0.0-40.0","20347","high"
"35","risky","claim","48","blue-5","red-139","safe","risky","1040","bandit-task","42","386593","0.0-41.0","20347","high"
"36","risky","claim","58","blue-69","red-93","safe","risky","1041","bandit-task","43","391039","0.0-42.0","20347","high"
"37","risky","claim","57","blue-185","red-83","safe","risky","1033","bandit-task","44","395560","0.0-43.0","20347","high"
"38","risky","claim","55","blue-94","red-55","safe","risky","726","bandit-task","45","399508","0.0-44.0","20347","high"
"39","risky","claim","83","blue-86","red-3","safe","risky","1207","bandit-task","46","404033","0.0-45.0","20347","high"
