"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","28","red-190","blue-44","risky","safe","6264","bandit-task","7","176246","0.0-6.0","20334","low"
"1","safe","claim","48","red-190","blue-44","risky","safe","3295","bandit-task","8","183842","0.0-7.0","20334","low"
"2","risky","observe","46","red-190","blue-44","risky","safe","1221","bandit-task","9","189195","0.0-8.0","20334","low"
"3","safe","observe","50","red-190","blue-44","risky","safe","786","bandit-task","10","194383","0.0-9.0","20334","low"
"4","safe","claim","51","red-190","blue-44","risky","safe","948","bandit-task","11","199236","0.0-10.0","20334","low"
"5","risky","claim","66","red-190","blue-44","risky","safe","857","bandit-task","12","203921","0.0-11.0","20334","low"
"6","safe","claim","50","red-190","blue-44","risky","safe","749","bandit-task","13","209247","0.0-12.0","20334","low"
"7","risky","observe","83","red-190","blue-44","risky","safe","785","bandit-task","14","213783","0.0-13.0","20334","low"
"8","safe","claim","50","red-190","blue-44","risky","safe","828","bandit-task","15","219505","0.0-14.0","20334","low"
"9","risky","claim","31","red-190","blue-44","risky","safe","652","bandit-task","16","235356","0.0-15.0","20334","low"
"10","safe","claim","51","red-190","blue-44","risky","safe","692","bandit-task","17","240405","0.0-16.0","20334","low"
"11","risky","observe","69","red-190","blue-44","risky","safe","732","bandit-task","18","245441","0.0-17.0","20334","low"
"12","risky","claim","40","red-190","blue-44","risky","safe","736","bandit-task","19","250153","0.0-18.0","20334","low"
"13","safe","claim","50","red-190","blue-44","risky","safe","533","bandit-task","20","255045","0.0-19.0","20334","low"
"14","risky","claim","31","red-190","blue-44","risky","safe","572","bandit-task","21","259289","0.0-20.0","20334","low"
"15","safe","observe","51","red-190","blue-44","risky","safe","573","bandit-task","22","264163","0.0-21.0","20334","low"
"16","risky","claim","68","red-190","blue-44","risky","safe","645","bandit-task","23","269205","0.0-22.0","20334","low"
"17","safe","claim","51","red-190","blue-44","risky","safe","525","bandit-task","24","273346","0.0-23.0","20334","low"
"18","risky","observe","81","red-190","blue-44","risky","safe","593","bandit-task","25","278262","0.0-24.0","20334","low"
"19","safe","claim","51","red-190","blue-44","risky","safe","574","bandit-task","26","282737","0.0-25.0","20334","low"
"20","risky","claim","37","red-190","blue-44","risky","safe","1499","bandit-task","27","287918","0.0-26.0","20334","low"
"21","safe","claim","50","red-190","blue-44","risky","safe","642","bandit-task","28","292372","0.0-27.0","20334","low"
"22","safe","observe","50","red-190","blue-44","risky","safe","927","bandit-task","29","297110","0.0-28.0","20334","low"
"23","risky","observe","65","red-190","blue-44","risky","safe","1543","bandit-task","30","302011","0.0-29.0","20334","low"
"24","safe","observe","50","red-190","blue-44","risky","safe","693","bandit-task","31","306087","0.0-30.0","20334","low"
"25","risky","claim","28","red-190","blue-44","risky","safe","598","bandit-task","32","310880","0.0-31.0","20334","low"
"26","risky","observe","72","red-190","blue-44","risky","safe","1587","bandit-task","33","315910","0.0-32.0","20334","low"
