"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","52","blue-89","red-178","safe","risky","18039","bandit-task","7","783677","0.0-6.0","20739","low"
"1","risky","observe","33","blue-89","red-178","safe","risky","2066","bandit-task","8","791311","0.0-7.0","20739","low"
"2","safe","observe","51","blue-89","red-178","safe","risky","2296","bandit-task","9","797884","0.0-8.0","20739","low"
"3","risky","claim","29","blue-89","red-178","safe","risky","709","bandit-task","10","802578","0.0-9.0","20739","low"
"4","safe","claim","51","blue-89","red-178","safe","risky","858","bandit-task","11","807753","0.0-10.0","20739","low"
"5","safe","claim","51","blue-89","red-178","safe","risky","612","bandit-task","12","812342","0.0-11.0","20739","low"
"6","safe","claim","51","blue-89","red-178","safe","risky","572","bandit-task","13","817336","0.0-12.0","20739","low"
"7","safe","claim","49","blue-89","red-178","safe","risky","566","bandit-task","14","821772","0.0-13.0","20739","low"
"8","safe","claim","50","blue-89","red-178","safe","risky","605","bandit-task","15","826142","0.0-14.0","20739","low"
"9","safe","claim","50","blue-89","red-178","safe","risky","647","bandit-task","16","830561","0.0-15.0","20739","low"
"10","safe","observe","49","blue-89","red-178","safe","risky","915","bandit-task","17","835638","0.0-16.0","20739","low"
"11","risky","observe","36","blue-89","red-178","safe","risky","573","bandit-task","18","839983","0.0-17.0","20739","low"
"12","safe","claim","49","blue-89","red-178","safe","risky","527","bandit-task","19","844215","0.0-18.0","20739","low"
"13","safe","claim","52","blue-89","red-178","safe","risky","517","bandit-task","20","848010","0.0-19.0","20739","low"
"14","safe","claim","50","blue-89","red-178","safe","risky","564","bandit-task","21","851972","0.0-20.0","20739","low"
"15","safe","claim","51","blue-89","red-178","safe","risky","528","bandit-task","22","856327","0.0-21.0","20739","low"
"16","safe","claim","49","blue-89","red-178","safe","risky","517","bandit-task","23","860600","0.0-22.0","20739","low"
"17","safe","claim","49","blue-89","red-178","safe","risky","540","bandit-task","24","864922","0.0-23.0","20739","low"
"18","safe","claim","50","blue-89","red-178","safe","risky","587","bandit-task","25","869412","0.0-24.0","20739","low"
"19","safe","claim","50","blue-89","red-178","safe","risky","549","bandit-task","26","874311","0.0-25.0","20739","low"
"20","safe","claim","51","blue-89","red-178","safe","risky","597","bandit-task","27","878632","0.0-26.0","20739","low"
"21","safe","claim","49","blue-89","red-178","safe","risky","583","bandit-task","28","882993","0.0-27.0","20739","low"
"22","safe","claim","51","blue-89","red-178","safe","risky","1338","bandit-task","29","888282","0.0-28.0","20739","low"
"23","safe","claim","49","blue-89","red-178","safe","risky","533","bandit-task","30","892894","0.0-29.0","20739","low"
"24","safe","claim","50","blue-89","red-178","safe","risky","2899","bandit-task","31","899353","0.0-30.0","20739","low"
"25","safe","claim","50","blue-89","red-178","safe","risky","848","bandit-task","32","905535","0.0-31.0","20739","low"
"26","safe","claim","50","blue-89","red-178","safe","risky","575","bandit-task","33","910189","0.0-32.0","20739","low"
"27","safe","claim","49","blue-89","red-178","safe","risky","532","bandit-task","34","914096","0.0-33.0","20739","low"
"28","safe","claim","49","blue-89","red-178","safe","risky","566","bandit-task","35","918208","0.0-34.0","20739","low"
"29","safe","claim","50","blue-89","red-178","safe","risky","572","bandit-task","36","922367","0.0-35.0","20739","low"
"30","safe","claim","50","blue-89","red-178","safe","risky","549","bandit-task","37","926696","0.0-36.0","20739","low"
"31","safe","claim","51","blue-89","red-178","safe","risky","483","bandit-task","38","930912","0.0-37.0","20739","low"
