"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","observe","78","blue-59","red-203","risky","safe","3640","bandit-task","7","136096","0.0-6.0","21812","high"
"1","safe","observe","50","blue-70","red-168","risky","safe","1315","bandit-task","8","141518","0.0-7.0","21812","high"
"2","risky","claim","27","blue-42","red-183","risky","safe","980","bandit-task","9","146424","0.0-8.0","21812","high"
"3","risky","claim","71","blue-158","red-53","risky","safe","739","bandit-task","10","151384","0.0-9.0","21812","high"
"4","safe","claim","50","blue-85","red-64","risky","safe","748","bandit-task","11","156099","0.0-10.0","21812","high"
"5","risky","observe","55","blue-197","red-136","risky","safe","873","bandit-task","12","160937","0.0-11.0","21812","high"
"6","safe","observe","51","blue-122","red-185","risky","safe","684","bandit-task","13","165127","0.0-12.0","21812","high"
"7","risky","claim","23","blue-135","red-14","risky","safe","602","bandit-task","14","169533","0.0-13.0","21812","high"
"8","risky","claim","25","blue-31","red-143","risky","safe","656","bandit-task","15","173892","0.0-14.0","21812","high"
"9","risky","claim","48","blue-156","red-124","risky","safe","631","bandit-task","16","178166","0.0-15.0","21812","high"
"10","risky","claim","61","blue-114","red-12","risky","safe","678","bandit-task","17","182709","0.0-16.0","21812","high"
"11","safe","claim","49","blue-159","red-163","risky","safe","602","bandit-task","18","187333","0.0-17.0","21812","high"
"12","safe","claim","49","blue-15","red-81","risky","safe","659","bandit-task","19","192791","0.0-18.0","21812","high"
"13","safe","observe","49","blue-90","red-75","risky","safe","634","bandit-task","20","196925","0.0-19.0","21812","high"
"14","risky","observe","79","blue-110","red-29","risky","safe","610","bandit-task","21","201077","0.0-20.0","21812","high"
"15","risky","claim","27","blue-195","red-107","risky","safe","619","bandit-task","22","205419","0.0-21.0","21812","high"
"16","risky","claim","15","blue-129","red-145","risky","safe","685","bandit-task","23","209907","0.0-22.0","21812","high"
"17","risky","claim","20","blue-100","red-104","risky","safe","675","bandit-task","24","214057","0.0-23.0","21812","high"
"18","safe","claim","49","blue-74","red-25","risky","safe","603","bandit-task","25","219359","0.0-24.0","21812","high"
"19","risky","claim","79","blue-22","red-178","risky","safe","692","bandit-task","26","223670","0.0-25.0","21812","high"
"20","risky","claim","33","blue-37","red-6","risky","safe","653","bandit-task","27","228141","0.0-26.0","21812","high"
"21","risky","claim","11","blue-141","red-72","risky","safe","654","bandit-task","28","232445","0.0-27.0","21812","high"
"22","safe","claim","49","blue-66","red-139","risky","safe","636","bandit-task","29","236547","0.0-28.0","21812","high"
"23","risky","claim","22","blue-73","red-160","risky","safe","747","bandit-task","30","241580","0.0-29.0","21812","high"
"24","safe","observe","51","blue-62","red-2","risky","safe","562","bandit-task","31","245474","0.0-30.0","21812","high"
"25","risky","observe","20","blue-177","red-89","risky","safe","611","bandit-task","32","249962","0.0-31.0","21812","high"
"26","safe","claim","50","blue-131","red-193","risky","safe","605","bandit-task","33","254794","0.0-32.0","21812","high"
"27","safe","claim","50","blue-127","red-192","risky","safe","588","bandit-task","34","258815","0.0-33.0","21812","high"
"28","risky","observe","79","blue-175","red-40","risky","safe","747","bandit-task","35","263103","0.0-34.0","21812","high"
"29","risky","claim","68","blue-189","red-180","risky","safe","595","bandit-task","36","267767","0.0-35.0","21812","high"
"30","risky","claim","23","blue-57","red-79","risky","safe","601","bandit-task","37","272471","0.0-36.0","21812","high"
"31","safe","claim","51","blue-23","red-119","risky","safe","1099","bandit-task","38","277500","0.0-37.0","21812","high"
"32","safe","claim","49","blue-182","red-165","risky","safe","683","bandit-task","39","281949","0.0-38.0","21812","high"
"33","risky","claim","31","blue-117","red-27","risky","safe","619","bandit-task","40","286700","0.0-39.0","21812","high"
"34","risky","observe","74","blue-198","red-142","risky","safe","668","bandit-task","41","290626","0.0-40.0","21812","high"
"35","risky","claim","30","blue-51","red-55","risky","safe","798","bandit-task","42","294970","0.0-41.0","21812","high"
"36","risky","claim","72","blue-49","red-130","risky","safe","618","bandit-task","43","299241","0.0-42.0","21812","high"
"37","risky","claim","85","blue-45","red-48","risky","safe","674","bandit-task","44","303431","0.0-43.0","21812","high"
"38","safe","claim","49","blue-98","red-60","risky","safe","612","bandit-task","45","307950","0.0-44.0","21812","high"
"39","safe","observe","49","blue-150","red-151","risky","safe","637","bandit-task","46","312085","0.0-45.0","21812","high"
"40","risky","claim","66","blue-83","red-10","risky","safe","731","bandit-task","47","316437","0.0-46.0","21812","high"
"41","safe","claim","50","blue-109","red-120","risky","safe","592","bandit-task","48","320828","0.0-47.0","21812","high"
"42","safe","claim","51","blue-204","red-106","risky","safe","601","bandit-task","49","325293","0.0-48.0","21812","high"
"43","risky","claim","26","blue-188","red-174","risky","safe","766","bandit-task","50","329909","0.0-49.0","21812","high"
"44","risky","claim","33","blue-138","red-39","risky","safe","727","bandit-task","51","334898","0.0-50.0","21812","high"
"45","risky","claim","26","blue-1","red-52","risky","safe","771","bandit-task","52","338800","0.0-51.0","21812","high"
"46","risky","claim","61","blue-181","red-4","risky","safe","788","bandit-task","53","343431","0.0-52.0","21812","high"
"47","safe","claim","49","blue-115","red-108","risky","safe","650","bandit-task","54","348320","0.0-53.0","21812","high"
"48","risky","observe","15","blue-103","red-96","risky","safe","716","bandit-task","55","352295","0.0-54.0","21812","high"
"49","safe","observe","51","blue-186","red-63","risky","safe","730","bandit-task","56","356485","0.0-55.0","21812","high"
"50","safe","claim","50","blue-164","red-13","risky","safe","820","bandit-task","57","360860","0.0-56.0","21812","high"
"51","risky","claim","20","blue-194","red-24","risky","safe","651","bandit-task","58","364851","0.0-57.0","21812","high"
"52","safe","claim","50","blue-38","red-97","risky","safe","979","bandit-task","59","369025","0.0-58.0","21812","high"
"53","risky","claim","79","blue-196","red-173","risky","safe","739","bandit-task","60","373265","0.0-59.0","21812","high"
"54","risky","claim","69","blue-35","red-176","risky","safe","1092","bandit-task","61","377808","0.0-60.0","21812","high"
"55","safe","claim","51","blue-19","red-140","risky","safe","700","bandit-task","62","382337","0.0-61.0","21812","high"
"56","risky","claim","40","blue-17","red-113","risky","safe","707","bandit-task","63","386823","0.0-62.0","21812","high"
"57","risky","claim","71","blue-184","red-5","risky","safe","811","bandit-task","64","391600","0.0-63.0","21812","high"
"58","safe","claim","50","blue-162","red-69","risky","safe","992","bandit-task","65","397334","0.0-64.0","21812","high"
"59","risky","observe","75","blue-169","red-76","risky","safe","715","bandit-task","66","401124","0.0-65.0","21812","high"
"60","safe","observe","49","blue-200","red-190","risky","safe","899","bandit-task","67","405074","0.0-66.0","21812","high"
"61","risky","claim","35","blue-202","red-78","risky","safe","820","bandit-task","68","409705","0.0-67.0","21812","high"
"62","risky","claim","36","blue-88","red-121","risky","safe","636","bandit-task","69","413528","0.0-68.0","21812","high"
"63","risky","claim","29","blue-18","red-33","risky","safe","902","bandit-task","70","417678","0.0-69.0","21812","high"
"64","risky","claim","66","blue-102","red-179","risky","safe","988","bandit-task","71","422270","0.0-70.0","21812","high"
"65","safe","claim","49","blue-36","red-93","risky","safe","667","bandit-task","72","426629","0.0-71.0","21812","high"
"66","safe","claim","49","blue-134","red-201","risky","safe","667","bandit-task","73","430759","0.0-72.0","21812","high"
"67","risky","claim","75","blue-34","red-137","risky","safe","712","bandit-task","74","434850","0.0-73.0","21812","high"
"68","risky","claim","31","blue-47","red-43","risky","safe","824","bandit-task","75","439337","0.0-74.0","21812","high"
"69","risky","observe","65","blue-125","red-86","risky","safe","828","bandit-task","76","443969","0.0-75.0","21812","high"
"70","risky","claim","82","blue-133","red-128","risky","safe","579","bandit-task","77","449026","0.0-76.0","21812","high"
"71","safe","claim","48","blue-71","red-26","risky","safe","599","bandit-task","78","452872","0.0-77.0","21812","high"
