"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","48","blue-158","red-162","safe","risky","6081","bandit-task","7","251530","0.0-6.0","20602","high"
"1","risky","observe","71","blue-139","red-187","safe","risky","2247","bandit-task","8","257674","0.0-7.0","20602","high"
"2","safe","claim","49","blue-137","red-203","safe","risky","1329","bandit-task","9","262810","0.0-8.0","20602","high"
"3","safe","observe","50","blue-109","red-88","safe","risky","1057","bandit-task","10","267508","0.0-9.0","20602","high"
"4","risky","observe","25","blue-19","red-65","safe","risky","2413","bandit-task","11","273596","0.0-10.0","20602","high"
"5","risky","observe","79","blue-46","red-178","safe","risky","2462","bandit-task","12","279322","0.0-11.0","20602","high"
"6","risky","observe","76","blue-148","red-68","safe","risky","728","bandit-task","13","286025","0.0-12.0","20602","high"
"7","risky","claim","67","blue-155","red-169","safe","risky","1419","bandit-task","14","291151","0.0-13.0","20602","high"
"8","safe","claim","51","blue-23","red-184","safe","risky","564","bandit-task","15","295653","0.0-14.0","20602","high"
"9","risky","claim","39","blue-95","red-99","safe","risky","3538","bandit-task","16","303063","0.0-15.0","20602","high"
"10","risky","claim","30","blue-176","red-194","safe","risky","818","bandit-task","17","307556","0.0-16.0","20602","high"
"11","safe","claim","49","blue-24","red-100","safe","risky","680","bandit-task","18","311598","0.0-17.0","20602","high"
"12","safe","observe","51","blue-117","red-103","safe","risky","795","bandit-task","19","316075","0.0-18.0","20602","high"
"13","risky","claim","32","blue-174","red-29","safe","risky","1370","bandit-task","20","321194","0.0-19.0","20602","high"
"14","safe","claim","51","blue-197","red-20","safe","risky","499","bandit-task","21","325498","0.0-20.0","20602","high"
"15","safe","claim","51","blue-60","red-53","safe","risky","1393","bandit-task","22","330493","0.0-21.0","20602","high"
"16","safe","observe","50","blue-195","red-159","safe","risky","721","bandit-task","23","334707","0.0-22.0","20602","high"
"17","risky","observe","48","blue-52","red-34","safe","risky","975","bandit-task","24","339299","0.0-23.0","20602","high"
"18","safe","observe","49","blue-191","red-50","safe","risky","4852","bandit-task","25","348090","0.0-24.0","20602","high"
"19","safe","claim","47","blue-119","red-6","safe","risky","1493","bandit-task","26","353783","0.0-25.0","20602","high"
"20","risky","claim","18","blue-5","red-97","safe","risky","2092","bandit-task","27","359616","0.0-26.0","20602","high"
"21","safe","claim","49","blue-124","red-78","safe","risky","1361","bandit-task","28","364624","0.0-27.0","20602","high"
"22","safe","claim","52","blue-74","red-10","safe","risky","918","bandit-task","29","371546","0.0-28.0","20602","high"
"23","risky","claim","80","blue-44","red-115","safe","risky","555","bandit-task","30","375685","0.0-29.0","20602","high"
"24","safe","claim","50","blue-9","red-76","safe","risky","539","bandit-task","31","379890","0.0-30.0","20602","high"
"25","safe","claim","50","blue-72","red-181","safe","risky","860","bandit-task","32","384202","0.0-31.0","20602","high"
"26","safe","claim","50","blue-14","red-201","safe","risky","1508","bandit-task","33","389541","0.0-32.0","20602","high"
"27","safe","claim","50","blue-86","red-92","safe","risky","917","bandit-task","34","393811","0.0-33.0","20602","high"
"28","risky","claim","20","blue-152","red-131","safe","risky","682","bandit-task","35","398143","0.0-34.0","20602","high"
"29","safe","claim","47","blue-13","red-104","safe","risky","474","bandit-task","36","401881","0.0-35.0","20602","high"
"30","safe","claim","52","blue-134","red-96","safe","risky","918","bandit-task","37","406318","0.0-36.0","20602","high"
"31","safe","claim","51","blue-196","red-198","safe","risky","3514","bandit-task","38","413926","0.0-37.0","20602","high"
"32","risky","claim","35","blue-39","red-105","safe","risky","1937","bandit-task","39","419455","0.0-38.0","20602","high"
"33","safe","claim","51","blue-93","red-177","safe","risky","753","bandit-task","40","423832","0.0-39.0","20602","high"
"34","safe","claim","50","blue-22","red-7","safe","risky","1255","bandit-task","41","431891","0.0-40.0","20602","high"
"35","safe","claim","50","blue-94","red-142","safe","risky","5929","bandit-task","42","455136","0.0-41.0","20602","high"
"36","risky","claim","60","blue-61","red-4","safe","risky","1073","bandit-task","43","460145","0.0-42.0","20602","high"
"37","risky","claim","16","blue-30","red-83","safe","risky","933","bandit-task","44","464319","0.0-43.0","20602","high"
"38","risky","claim","23","blue-136","red-153","safe","risky","621","bandit-task","45","468466","0.0-44.0","20602","high"
"39","risky","claim","38","blue-193","red-189","safe","risky","754","bandit-task","46","472541","0.0-45.0","20602","high"
"40","safe","claim","49","blue-172","red-87","safe","risky","458","bandit-task","47","477491","0.0-46.0","20602","high"
"41","safe","claim","47","blue-167","red-128","safe","risky","513","bandit-task","48","481542","0.0-47.0","20602","high"
"42","risky","claim","37","blue-180","red-42","safe","risky","580","bandit-task","49","485666","0.0-48.0","20602","high"
"43","risky","claim","78","blue-204","red-200","safe","risky","1673","bandit-task","50","491984","0.0-49.0","20602","high"
"44","risky","claim","69","blue-84","red-157","safe","risky","1066","bandit-task","51","496732","0.0-50.0","20602","high"
"45","safe","claim","50","blue-116","red-149","safe","risky","745","bandit-task","52","502353","0.0-51.0","20602","high"
"46","risky","claim","12","blue-27","red-17","safe","risky","580","bandit-task","53","516519","0.0-52.0","20602","high"
"47","safe","claim","49","blue-59","red-108","safe","risky","737","bandit-task","54","520955","0.0-53.0","20602","high"
"48","risky","claim","18","blue-166","red-21","safe","risky","3720","bandit-task","55","527915","0.0-54.0","20602","high"
"49","safe","claim","50","blue-120","red-145","safe","risky","687","bandit-task","56","533674","0.0-55.0","20602","high"
"50","risky","observe","64","blue-186","red-3","safe","risky","884","bandit-task","57","538392","0.0-56.0","20602","high"
"51","safe","observe","52","blue-82","red-26","safe","risky","885","bandit-task","58","544415","0.0-57.0","20602","high"
"52","risky","claim","60","blue-31","red-143","safe","risky","761","bandit-task","59","549222","0.0-58.0","20602","high"
"53","risky","claim","27","blue-35","red-171","safe","risky","671","bandit-task","60","553938","0.0-59.0","20602","high"
"54","risky","claim","82","blue-49","red-54","safe","risky","507","bandit-task","61","558159","0.0-60.0","20602","high"
"55","safe","claim","50","blue-173","red-40","safe","risky","772","bandit-task","62","562886","0.0-61.0","20602","high"
"56","risky","claim","67","blue-71","red-107","safe","risky","596","bandit-task","63","566509","0.0-62.0","20602","high"
"57","risky","claim","24","blue-85","red-62","safe","risky","909","bandit-task","64","571266","0.0-63.0","20602","high"
"58","safe","claim","50","blue-165","red-55","safe","risky","654","bandit-task","65","575971","0.0-64.0","20602","high"
"59","risky","claim","50","blue-141","red-163","safe","risky","474","bandit-task","66","579694","0.0-65.0","20602","high"
"60","safe","claim","50","blue-122","red-1","safe","risky","548","bandit-task","67","583794","0.0-66.0","20602","high"
"61","risky","claim","64","blue-18","red-75","safe","risky","589","bandit-task","68","588919","0.0-67.0","20602","high"
"62","risky","claim","70","blue-8","red-36","safe","risky","795","bandit-task","69","595458","0.0-68.0","20602","high"
"63","risky","claim","74","blue-90","red-190","safe","risky","1828","bandit-task","70","602368","0.0-69.0","20602","high"
"64","safe","claim","50","blue-168","red-106","safe","risky","2699","bandit-task","71","609088","0.0-70.0","20602","high"
"65","risky","claim","24","blue-129","red-47","safe","risky","834","bandit-task","72","615965","0.0-71.0","20602","high"
"66","risky","claim","13","blue-150","red-11","safe","risky","4293","bandit-task","73","624690","0.0-72.0","20602","high"
"67","risky","claim","70","blue-66","red-199","safe","risky","703","bandit-task","74","629940","0.0-73.0","20602","high"
"68","risky","claim","15","blue-118","red-133","safe","risky","1622","bandit-task","75","635052","0.0-74.0","20602","high"
"69","risky","claim","78","blue-175","red-132","safe","risky","1564","bandit-task","76","652477","0.0-75.0","20602","high"
"70","safe","claim","49","blue-16","red-67","safe","risky","875","bandit-task","77","657102","0.0-76.0","20602","high"
"71","risky","claim","15","blue-57","red-37","safe","risky","597","bandit-task","78","660980","0.0-77.0","20602","high"
"72","safe","claim","50","blue-125","red-70","safe","risky","2504","bandit-task","79","667545","0.0-78.0","20602","high"
"73","risky","claim","42","blue-110","red-112","safe","risky","622","bandit-task","80","671835","0.0-79.0","20602","high"
"74","risky","claim","65","blue-43","red-12","safe","risky","803","bandit-task","81","677176","0.0-80.0","20602","high"
"75","risky","claim","63","blue-64","red-38","safe","risky","803","bandit-task","82","681967","0.0-81.0","20602","high"
"76","safe","claim","50","blue-127","red-15","safe","risky","1369","bandit-task","83","687633","0.0-82.0","20602","high"
"77","risky","claim","64","blue-32","red-123","safe","risky","735","bandit-task","84","692152","0.0-83.0","20602","high"
"78","risky","claim","66","blue-164","red-138","safe","risky","991","bandit-task","85","696603","0.0-84.0","20602","high"
"79","safe","claim","49","blue-170","red-73","safe","risky","597","bandit-task","86","701000","0.0-85.0","20602","high"
"80","safe","claim","50","blue-28","red-101","safe","risky","942","bandit-task","87","705799","0.0-86.0","20602","high"
"81","risky","claim","31","blue-151","red-63","safe","risky","770","bandit-task","88","710433","0.0-87.0","20602","high"
"82","risky","claim","38","blue-140","red-202","safe","risky","1189","bandit-task","89","715782","0.0-88.0","20602","high"
"83","safe","claim","50","blue-77","red-154","safe","risky","1240","bandit-task","90","720567","0.0-89.0","20602","high"
"84","risky","claim","35","blue-179","red-2","safe","risky","4247","bandit-task","91","728284","0.0-90.0","20602","high"
"85","safe","claim","51","blue-98","red-156","safe","risky","2347","bandit-task","92","734110","0.0-91.0","20602","high"
"86","safe","claim","52","blue-188","red-25","safe","risky","1189","bandit-task","93","738901","0.0-92.0","20602","high"
"87","safe","claim","50","blue-185","red-69","safe","risky","918","bandit-task","94","743528","0.0-93.0","20602","high"
"88","safe","claim","49","blue-121","red-114","safe","risky","2094","bandit-task","95","749010","0.0-94.0","20602","high"
"89","risky","claim","68","blue-135","red-102","safe","risky","2174","bandit-task","96","754952","0.0-95.0","20602","high"
"90","risky","claim","77","blue-192","red-126","safe","risky","941","bandit-task","97","759587","0.0-96.0","20602","high"
"91","risky","claim","24","blue-48","red-144","safe","risky","2431","bandit-task","98","765487","0.0-97.0","20602","high"
"92","risky","claim","40","blue-113","red-33","safe","risky","876","bandit-task","99","769944","0.0-98.0","20602","high"
"93","safe","claim","49","blue-111","red-146","safe","risky","1188","bandit-task","100","774734","0.0-99.0","20602","high"
"94","risky","claim","55","blue-160","red-89","safe","risky","1312","bandit-task","101","779631","0.0-100.0","20602","high"
"95","risky","claim","69","blue-51","red-130","safe","risky","1542","bandit-task","102","784907","0.0-101.0","20602","high"
"96","safe","claim","51","blue-45","red-58","safe","risky","3463","bandit-task","103","792006","0.0-102.0","20602","high"
"97","safe","claim","49","blue-182","red-183","safe","risky","2439","bandit-task","104","798293","0.0-103.0","20602","high"
"98","risky","claim","49","blue-56","red-79","safe","risky","828","bandit-task","105","802370","0.0-104.0","20602","high"
"99","risky","claim","36","blue-147","red-91","safe","risky","1879","bandit-task","106","807605","0.0-105.0","20602","high"
