"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","49","blue-108","red-46","safe","risky","1912","bandit-task","7","416221","0.0-6.0","20428","high"
"1","safe","observe","51","blue-144","red-74","safe","risky","2037","bandit-task","8","422141","0.0-7.0","20428","high"
"2","safe","observe","49","blue-25","red-193","safe","risky","14519","bandit-task","9","445184","0.0-8.0","20428","high"
"3","safe","observe","49","blue-3","red-10","safe","risky","943","bandit-task","10","451135","0.0-9.0","20428","high"
"4","safe","observe","51","blue-38","red-175","safe","risky","1475","bandit-task","11","462829","0.0-10.0","20428","high"
"5","risky","claim","54","blue-140","red-124","safe","risky","1934","bandit-task","12","468710","0.0-11.0","20428","high"
"6","risky","observe","51","blue-8","red-128","safe","risky","1570","bandit-task","13","478787","0.0-12.0","20428","high"
"7","safe","observe","50","blue-73","red-138","safe","risky","2131","bandit-task","14","484343","0.0-13.0","20428","high"
"8","risky","observe","72","blue-172","red-149","safe","risky","1057","bandit-task","15","494278","0.0-14.0","20428","high"
"9","safe","observe","50","blue-2","red-77","safe","risky","3949","bandit-task","16","503083","0.0-15.0","20428","high"
"10","risky","observe","30","blue-190","red-60","safe","risky","1349","bandit-task","17","510566","0.0-16.0","20428","high"
"11","risky","claim","72","blue-23","red-195","safe","risky","2013","bandit-task","18","516280","0.0-17.0","20428","high"
"12","safe","observe","49","blue-30","red-123","safe","risky","2463","bandit-task","19","530171","0.0-18.0","20428","high"
"13","safe","observe","50","blue-48","red-42","safe","risky","3578","bandit-task","20","537786","0.0-19.0","20428","high"
"14","risky","claim","18","blue-119","red-11","safe","risky","1976","bandit-task","21","543903","0.0-20.0","20428","high"
"15","risky","claim","82","blue-13","red-177","safe","risky","1310","bandit-task","22","548789","0.0-21.0","20428","high"
"16","safe","observe","50","blue-79","red-182","safe","risky","5537","bandit-task","23","557489","0.0-22.0","20428","high"
"17","safe","observe","49","blue-57","red-165","safe","risky","993","bandit-task","24","561542","0.0-23.0","20428","high"
"18","risky","observe","54","blue-96","red-200","safe","risky","695","bandit-task","25","565205","0.0-24.0","20428","high"
"19","risky","claim","87","blue-50","red-145","safe","risky","776","bandit-task","26","569558","0.0-25.0","20428","high"
"20","risky","claim","18","blue-67","red-142","safe","risky","1183","bandit-task","27","575858","0.0-26.0","20428","high"
"21","risky","observe","29","blue-62","red-7","safe","risky","882","bandit-task","28","580229","0.0-27.0","20428","high"
"22","safe","claim","49","blue-178","red-31","safe","risky","1450","bandit-task","29","585444","0.0-28.0","20428","high"
"23","risky","observe","77","blue-19","red-155","safe","risky","3199","bandit-task","30","592851","0.0-29.0","20428","high"
"24","risky","claim","19","blue-116","red-106","safe","risky","1292","bandit-task","31","597642","0.0-30.0","20428","high"
"25","safe","observe","49","blue-27","red-64","safe","risky","895","bandit-task","32","601561","0.0-31.0","20428","high"
"26","risky","observe","21","blue-103","red-146","safe","risky","866","bandit-task","33","605505","0.0-32.0","20428","high"
"27","risky","observe","75","blue-183","red-94","safe","risky","755","bandit-task","34","609529","0.0-33.0","20428","high"
"28","safe","observe","51","blue-29","red-61","safe","risky","1200","bandit-task","35","613994","0.0-34.0","20428","high"
"29","risky","claim","66","blue-109","red-76","safe","risky","1609","bandit-task","36","618698","0.0-35.0","20428","high"
"30","safe","observe","51","blue-112","red-9","safe","risky","2375","bandit-task","37","623992","0.0-36.0","20428","high"
"31","risky","observe","26","blue-111","red-59","safe","risky","914","bandit-task","38","628260","0.0-37.0","20428","high"
"32","safe","claim","51","blue-84","red-32","safe","risky","2583","bandit-task","39","634363","0.0-38.0","20428","high"
"33","risky","observe","43","blue-202","red-162","safe","risky","2518","bandit-task","40","640505","0.0-39.0","20428","high"
"34","risky","observe","14","blue-179","red-199","safe","risky","1785","bandit-task","41","645239","0.0-40.0","20428","high"
"35","safe","claim","50","blue-100","red-192","safe","risky","556","bandit-task","42","658622","0.0-41.0","20428","high"
"36","safe","claim","51","blue-78","red-14","safe","risky","1285","bandit-task","43","663412","0.0-42.0","20428","high"
"37","risky","observe","77","blue-176","red-169","safe","risky","888","bandit-task","44","667324","0.0-43.0","20428","high"
"38","safe","claim","49","blue-181","red-65","safe","risky","724","bandit-task","45","671425","0.0-44.0","20428","high"
"39","safe","claim","49","blue-4","red-129","safe","risky","747","bandit-task","46","675164","0.0-45.0","20428","high"
"40","safe","observe","52","blue-82","red-203","safe","risky","882","bandit-task","47","679045","0.0-46.0","20428","high"
"41","safe","claim","50","blue-126","red-51","safe","risky","929","bandit-task","48","683060","0.0-47.0","20428","high"
"42","safe","claim","50","blue-55","red-197","safe","risky","825","bandit-task","49","686766","0.0-48.0","20428","high"
"43","safe","claim","49","blue-56","red-154","safe","risky","778","bandit-task","50","691208","0.0-49.0","20428","high"
"44","safe","observe","50","blue-113","red-5","safe","risky","810","bandit-task","51","694973","0.0-50.0","20428","high"
"45","safe","claim","50","blue-180","red-80","safe","risky","1127","bandit-task","52","700337","0.0-51.0","20428","high"
"46","risky","claim","70","blue-6","red-135","safe","risky","1190","bandit-task","53","704764","0.0-52.0","20428","high"
"47","risky","claim","68","blue-153","red-187","safe","risky","761","bandit-task","54","708683","0.0-53.0","20428","high"
"48","safe","claim","49","blue-131","red-147","safe","risky","700","bandit-task","55","712342","0.0-54.0","20428","high"
"49","safe","claim","50","blue-16","red-58","safe","risky","1031","bandit-task","56","716452","0.0-55.0","20428","high"
"50","risky","claim","21","blue-26","red-34","safe","risky","752","bandit-task","57","720301","0.0-56.0","20428","high"
"51","safe","claim","50","blue-114","red-201","safe","risky","991","bandit-task","58","724467","0.0-57.0","20428","high"
