"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","observe","51","red-145","blue-19","safe","risky","13483","bandit-task","7","917233","0.0-6.0","21578","high"
"1","risky","claim","25","red-164","blue-51","safe","risky","6459","bandit-task","8","952838","0.0-7.0","21578","high"
"2","safe","observe","50","red-189","blue-180","safe","risky","36833","bandit-task","9","1001043","0.0-8.0","21578","high"
"3","safe","claim","50","red-48","blue-81","safe","risky","8157","bandit-task","10","1060860","0.0-9.0","21578","high"
"4","risky","observe","39","red-177","blue-114","safe","risky","15272","bandit-task","11","1084350","0.0-10.0","21578","high"
"5","risky","claim","29","red-124","blue-45","safe","risky","3242","bandit-task","12","1091691","0.0-11.0","21578","high"
"6","risky","claim","33","red-71","blue-27","safe","risky","5374","bandit-task","13","1101336","0.0-12.0","21578","high"
"7","safe","observe","51","red-67","blue-83","safe","risky","3425","bandit-task","14","1110591","0.0-13.0","21578","high"
"8","safe","claim","51","red-108","blue-127","safe","risky","4251","bandit-task","15","1118719","0.0-14.0","21578","high"
"9","risky","observe","75","red-130","blue-62","safe","risky","17693","bandit-task","16","1139870","0.0-15.0","21578","high"
"10","safe","claim","50","red-146","blue-34","safe","risky","3501","bandit-task","17","1147002","0.0-16.0","21578","high"
"11","safe","observe","50","red-72","blue-143","safe","risky","6318","bandit-task","18","1156684","0.0-17.0","21578","high"
"12","safe","observe","51","red-63","blue-46","safe","risky","8654","bandit-task","19","1169105","0.0-18.0","21578","high"
"13","risky","claim","79","red-132","blue-110","safe","risky","1247","bandit-task","20","1174832","0.0-19.0","21578","high"
"14","safe","claim","49","red-129","blue-68","safe","risky","2313","bandit-task","21","1182483","0.0-20.0","21578","high"
"15","risky","claim","71","red-75","blue-53","safe","risky","1461","bandit-task","22","1187680","0.0-21.0","21578","high"
"16","risky","observe","60","red-190","blue-158","safe","risky","1123","bandit-task","23","1192343","0.0-22.0","21578","high"
"17","safe","claim","48","red-172","blue-29","safe","risky","4736","bandit-task","24","1200324","0.0-23.0","21578","high"
"18","safe","observe","49","red-101","blue-161","safe","risky","1893","bandit-task","25","1205580","0.0-24.0","21578","high"
"19","risky","claim","77","red-87","blue-156","safe","risky","1426","bandit-task","26","1212474","0.0-25.0","21578","high"
"20","risky","observe","86","red-77","blue-66","safe","risky","1892","bandit-task","27","1219609","0.0-26.0","21578","high"
"21","risky","claim","29","red-128","blue-168","safe","risky","4042","bandit-task","28","1228948","0.0-27.0","21578","high"
"22","safe","claim","50","red-100","blue-166","safe","risky","6517","bandit-task","29","1239296","0.0-28.0","21578","high"
"23","safe","claim","51","red-198","blue-96","safe","risky","5301","bandit-task","30","1248625","0.0-29.0","21578","high"
"24","risky","claim","74","red-98","blue-155","safe","risky","2019","bandit-task","31","1254443","0.0-30.0","21578","high"
"25","risky","observe","36","red-165","blue-183","safe","risky","1827","bandit-task","32","1262706","0.0-31.0","21578","high"
"26","safe","observe","49","red-119","blue-55","safe","risky","3934","bandit-task","33","1269970","0.0-32.0","21578","high"
"27","risky","observe","31","red-179","blue-28","safe","risky","4406","bandit-task","34","1277701","0.0-33.0","21578","high"
"28","safe","claim","51","red-170","blue-121","safe","risky","4765","bandit-task","35","1285947","0.0-34.0","21578","high"
"29","risky","claim","69","red-59","blue-3","safe","risky","6837","bandit-task","36","1296126","0.0-35.0","21578","high"
"30","safe","observe","50","red-181","blue-38","safe","risky","9246","bandit-task","37","1310749","0.0-36.0","21578","high"
"31","safe","observe","48","red-60","blue-78","safe","risky","4588","bandit-task","38","1318551","0.0-37.0","21578","high"
"32","risky","claim","41","red-122","blue-193","safe","risky","4269","bandit-task","39","1326046","0.0-38.0","21578","high"
"33","safe","claim","49","red-123","blue-6","safe","risky","4643","bandit-task","40","1334210","0.0-39.0","21578","high"
"34","risky","claim","56","red-106","blue-56","safe","risky","6258","bandit-task","41","1344539","0.0-40.0","21578","high"
"35","risky","observe","67","red-149","blue-141","safe","risky","5320","bandit-task","42","1353174","0.0-41.0","21578","high"
"36","risky","claim","33","red-151","blue-195","safe","risky","3119","bandit-task","43","1360894","0.0-42.0","21578","high"
"37","risky","claim","80","red-80","blue-32","safe","risky","2085","bandit-task","44","1367148","0.0-43.0","21578","high"
"38","risky","observe","71","red-76","blue-5","safe","risky","1681","bandit-task","45","1371996","0.0-44.0","21578","high"
"39","safe","claim","50","red-199","blue-70","safe","risky","2896","bandit-task","46","1378567","0.0-45.0","21578","high"
"40","safe","claim","52","red-134","blue-25","safe","risky","4573","bandit-task","47","1387374","0.0-46.0","21578","high"
"41","safe","observe","50","red-90","blue-148","safe","risky","4673","bandit-task","48","1398856","0.0-47.0","21578","high"
"42","risky","observe","20","red-105","blue-44","safe","risky","4385","bandit-task","49","1406344","0.0-48.0","21578","high"
"43","safe","observe","51","red-9","blue-200","safe","risky","6352","bandit-task","50","1418443","0.0-49.0","21578","high"
"44","safe","claim","49","red-191","blue-64","safe","risky","2963","bandit-task","51","1426582","0.0-50.0","21578","high"
"45","risky","claim","40","red-36","blue-173","safe","risky","3767","bandit-task","52","1433546","0.0-51.0","21578","high"
"46","risky","claim","31","red-115","blue-136","safe","risky","4061","bandit-task","53","1441480","0.0-52.0","21578","high"
"47","risky","claim","25","red-22","blue-186","safe","risky","4269","bandit-task","54","1449060","0.0-53.0","21578","high"
"48","safe","claim","50","red-54","blue-111","safe","risky","6887","bandit-task","55","1459212","0.0-54.0","21578","high"
"49","risky","claim","27","red-107","blue-13","safe","risky","2994","bandit-task","56","1465446","0.0-55.0","21578","high"
"50","risky","claim","31","red-150","blue-162","safe","risky","3866","bandit-task","57","1472658","0.0-56.0","21578","high"
"51","safe","claim","48","red-184","blue-117","safe","risky","3412","bandit-task","58","1479382","0.0-57.0","21578","high"
"52","risky","claim","73","red-18","blue-160","safe","risky","3088","bandit-task","59","1486152","0.0-58.0","21578","high"
"53","safe","claim","51","red-91","blue-140","safe","risky","5972","bandit-task","60","1495771","0.0-59.0","21578","high"
"54","risky","claim","26","red-171","blue-176","safe","risky","3436","bandit-task","61","1503479","0.0-60.0","21578","high"
"55","risky","claim","84","red-185","blue-152","safe","risky","3587","bandit-task","62","1510099","0.0-61.0","21578","high"
"56","safe","claim","50","red-204","blue-142","safe","risky","4138","bandit-task","63","1518146","0.0-62.0","21578","high"
"57","risky","claim","35","red-93","blue-14","safe","risky","3643","bandit-task","64","1525024","0.0-63.0","21578","high"
"58","risky","claim","32","red-23","blue-125","safe","risky","4684","bandit-task","65","1533107","0.0-64.0","21578","high"
