"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","risky","claim","72","red-43","blue-36","safe","risky","5143","bandit-task","7","110251","0.0-6.0","20605","high"
"1","risky","observe","84","red-4","blue-66","safe","risky","2440","bandit-task","8","116647","0.0-7.0","20605","high"
"2","risky","observe","66","red-117","blue-62","safe","risky","1509","bandit-task","9","121555","0.0-8.0","20605","high"
"3","safe","observe","50","red-100","blue-127","safe","risky","658","bandit-task","10","125719","0.0-9.0","20605","high"
"4","risky","observe","72","red-124","blue-132","safe","risky","569","bandit-task","11","129899","0.0-10.0","20605","high"
"5","safe","observe","48","red-73","blue-72","safe","risky","458","bandit-task","12","133647","0.0-11.0","20605","high"
"6","risky","claim","16","red-176","blue-149","safe","risky","743","bandit-task","13","137987","0.0-12.0","20605","high"
"7","risky","claim","65","red-70","blue-120","safe","risky","466","bandit-task","14","141868","0.0-13.0","20605","high"
"8","risky","observe","20","red-172","blue-55","safe","risky","1098","bandit-task","15","146407","0.0-14.0","20605","high"
"9","safe","observe","50","red-188","blue-156","safe","risky","663","bandit-task","16","150574","0.0-15.0","20605","high"
"10","risky","observe","79","red-40","blue-20","safe","risky","674","bandit-task","17","154944","0.0-16.0","20605","high"
"11","safe","observe","49","red-19","blue-39","safe","risky","584","bandit-task","18","158522","0.0-17.0","20605","high"
"12","risky","observe","44","red-58","blue-131","safe","risky","1124","bandit-task","19","162772","0.0-18.0","20605","high"
"13","risky","observe","63","red-158","blue-7","safe","risky","1171","bandit-task","20","166885","0.0-19.0","20605","high"
"14","risky","observe","33","red-41","blue-164","safe","risky","1387","bandit-task","21","171315","0.0-20.0","20605","high"
"15","risky","claim","75","red-108","blue-16","safe","risky","616","bandit-task","22","175152","0.0-21.0","20605","high"
"16","safe","claim","49","red-8","blue-54","safe","risky","2122","bandit-task","23","180234","0.0-22.0","20605","high"
"17","safe","claim","50","red-69","blue-102","safe","risky","1123","bandit-task","24","184437","0.0-23.0","20605","high"
"18","risky","claim","20","red-27","blue-144","safe","risky","788","bandit-task","25","188614","0.0-24.0","20605","high"
"19","risky","claim","71","red-155","blue-125","safe","risky","892","bandit-task","26","192398","0.0-25.0","20605","high"
"20","risky","claim","30","red-178","blue-121","safe","risky","564","bandit-task","27","195963","0.0-26.0","20605","high"
"21","safe","claim","52","red-75","blue-57","safe","risky","924","bandit-task","28","199889","0.0-27.0","20605","high"
"22","safe","claim","48","red-169","blue-141","safe","risky","1188","bandit-task","29","204137","0.0-28.0","20605","high"
"23","safe","claim","49","red-48","blue-199","safe","risky","1459","bandit-task","30","208499","0.0-29.0","20605","high"
"24","safe","claim","50","red-106","blue-183","safe","risky","945","bandit-task","31","212426","0.0-30.0","20605","high"
"25","safe","claim","49","red-32","blue-5","safe","risky","1065","bandit-task","32","216699","0.0-31.0","20605","high"
"26","risky","claim","78","red-148","blue-68","safe","risky","720","bandit-task","33","220438","0.0-32.0","20605","high"
"27","safe","claim","51","red-31","blue-196","safe","risky","2223","bandit-task","34","225922","0.0-33.0","20605","high"
"28","risky","observe","59","red-71","blue-101","safe","risky","933","bandit-task","35","229871","0.0-34.0","20605","high"
"29","risky","observe","79","red-42","blue-56","safe","risky","779","bandit-task","36","233380","0.0-35.0","20605","high"
"30","risky","observe","59","red-38","blue-119","safe","risky","615","bandit-task","37","236841","0.0-36.0","20605","high"
"31","safe","claim","50","red-95","blue-151","safe","risky","1622","bandit-task","38","241646","0.0-37.0","20605","high"
"32","safe","claim","51","red-2","blue-177","safe","risky","1196","bandit-task","39","245752","0.0-38.0","20605","high"
"33","risky","claim","40","red-12","blue-22","safe","risky","428","bandit-task","40","249099","0.0-39.0","20605","high"
"34","risky","claim","35","red-113","blue-93","safe","risky","720","bandit-task","41","252771","0.0-40.0","20605","high"
"35","safe","claim","49","red-78","blue-138","safe","risky","838","bandit-task","42","256789","0.0-41.0","20605","high"
"36","risky","claim","25","red-25","blue-18","safe","risky","636","bandit-task","43","260498","0.0-42.0","20605","high"
"37","risky","claim","78","red-89","blue-13","safe","risky","670","bandit-task","44","263847","0.0-43.0","20605","high"
"38","risky","claim","69","red-187","blue-47","safe","risky","1526","bandit-task","45","268174","0.0-44.0","20605","high"
"39","risky","claim","74","red-153","blue-203","safe","risky","1201","bandit-task","46","272240","0.0-45.0","20605","high"
"40","safe","claim","50","red-37","blue-118","safe","risky","1034","bandit-task","47","276376","0.0-46.0","20605","high"
"41","risky","claim","38","red-129","blue-45","safe","risky","1890","bandit-task","48","281030","0.0-47.0","20605","high"
