"trial","choice","action","feedback","left_stimulus","right_stimulus","left_option","right_option","rt","trial_type","trial_index","time_elapsed","internal_node_id","participant","condition"
"0","safe","claim","51","red-104","blue-36","risky","safe","4024","bandit-task","7","119778","0.0-6.0","20761","high"
"1","safe","observe","51","red-200","blue-17","risky","safe","2678","bandit-task","8","126221","0.0-7.0","20761","high"
"2","risky","claim","62","red-15","blue-45","risky","safe","3850","bandit-task","9","134398","0.0-8.0","20761","high"
"3","risky","observe","39","red-86","blue-95","risky","safe","4075","bandit-task","10","157259","0.0-9.0","20761","high"
"4","risky","claim","32","red-172","blue-187","risky","safe","1297","bandit-task","11","163037","0.0-10.0","20761","high"
"5","risky","observe","76","red-53","blue-180","risky","safe","880","bandit-task","12","167619","0.0-11.0","20761","high"
"6","risky","claim","74","red-111","blue-57","risky","safe","792","bandit-task","13","172000","0.0-12.0","20761","high"
"7","safe","claim","50","red-41","blue-66","risky","safe","1418","bandit-task","14","177000","0.0-13.0","20761","high"
"8","safe","observe","51","red-126","blue-119","risky","safe","639","bandit-task","15","181509","0.0-14.0","20761","high"
"9","safe","claim","50","red-116","blue-146","risky","safe","568","bandit-task","16","185667","0.0-15.0","20761","high"
"10","safe","claim","49","red-40","blue-184","risky","safe","1337","bandit-task","17","190842","0.0-16.0","20761","high"
"11","safe","claim","51","red-33","blue-155","risky","safe","680","bandit-task","18","195199","0.0-17.0","20761","high"
"12","safe","observe","51","red-69","blue-43","risky","safe","479","bandit-task","19","198988","0.0-18.0","20761","high"
"13","safe","claim","49","red-185","blue-27","risky","safe","590","bandit-task","20","203890","0.0-19.0","20761","high"
"14","risky","observe","27","red-100","blue-8","risky","safe","1851","bandit-task","21","209089","0.0-20.0","20761","high"
"15","safe","claim","49","red-74","blue-44","risky","safe","520","bandit-task","22","213271","0.0-21.0","20761","high"
"16","safe","claim","51","red-77","blue-88","risky","safe","760","bandit-task","23","218367","0.0-22.0","20761","high"
"17","safe","claim","49","red-171","blue-152","risky","safe","598","bandit-task","24","222409","0.0-23.0","20761","high"
"18","safe","claim","50","red-118","blue-51","risky","safe","7999","bandit-task","25","233917","0.0-24.0","20761","high"
"19","safe","claim","49","red-34","blue-156","risky","safe","480","bandit-task","26","238300","0.0-25.0","20761","high"
"20","safe","claim","50","red-161","blue-115","risky","safe","606","bandit-task","27","242481","0.0-26.0","20761","high"
"21","safe","observe","50","red-195","blue-182","risky","safe","447","bandit-task","28","246203","0.0-27.0","20761","high"
"22","safe","claim","50","red-26","blue-109","risky","safe","455","bandit-task","29","250512","0.0-28.0","20761","high"
"23","risky","claim","61","red-188","blue-133","risky","safe","791","bandit-task","30","256353","0.0-29.0","20761","high"
"24","safe","observe","50","red-65","blue-167","risky","safe","631","bandit-task","31","260606","0.0-30.0","20761","high"
"25","safe","claim","52","red-189","blue-179","risky","safe","481","bandit-task","32","264788","0.0-31.0","20761","high"
"26","safe","claim","51","red-163","blue-98","risky","safe","446","bandit-task","33","272562","0.0-32.0","20761","high"
"27","safe","claim","49","red-92","blue-169","risky","safe","552","bandit-task","34","276887","0.0-33.0","20761","high"
"28","safe","claim","51","red-177","blue-99","risky","safe","407","bandit-task","35","280795","0.0-34.0","20761","high"
"29","safe","observe","50","red-129","blue-130","risky","safe","399","bandit-task","36","284149","0.0-35.0","20761","high"
"30","safe","observe","51","red-29","blue-22","risky","safe","447","bandit-task","37","287632","0.0-36.0","20761","high"
"31","safe","observe","51","red-164","blue-203","risky","safe","359","bandit-task","38","291163","0.0-37.0","20761","high"
"32","safe","claim","49","red-21","blue-123","risky","safe","430","bandit-task","39","295030","0.0-38.0","20761","high"
"33","safe","claim","51","red-20","blue-48","risky","safe","640","bandit-task","40","299027","0.0-39.0","20761","high"
"34","safe","claim","50","red-141","blue-11","risky","safe","463","bandit-task","41","303144","0.0-40.0","20761","high"
"35","safe","claim","49","red-105","blue-24","risky","safe","8599","bandit-task","42","315533","0.0-41.0","20761","high"
"36","safe","claim","52","red-158","blue-136","risky","safe","479","bandit-task","43","319369","0.0-42.0","20761","high"
